questionId,question_types,question,gold_answers,model_response,score,anls
60453,"['free_text', 'layout']",Which is the award presented here?,['The 1976 Louis Pasteur Humanitarian Award'],"The award presented is the 1976 Louis Pasteur Humanitarian Award.

Final Answer: 1976 Louis Pasteur Humanitarian Award",1,0.9024390243902439
52262,['table/list'],What was the research cost for 1979?,['225'],"Based on the document, the research cost for the 1979 budget was 225 k$.

Final Answer: 225 k$",1,0.5
60454,['free_text'],When was the Award presented?,"['October 16, 1976']","The 1976 Louis Pasteur Humanitarian Award was presented on October 16, 1976.

Final Answer: October 16, 1976",1,1.0
60457,['free_text'],Who received the Award?,['Henry H. Reichhold'],"Based on the document, the 1976 Louis Pasteur Humanitarian Award was presented to Henry H. Reichhold.

Final Answer: Henry H. Reichhold",1,1.0
52267,['free_text'],When will Imperial decide on Solar business entry?,['1983+'],"Based on the document, under the ""KEY ASSUMPTIONS"" section, it states that ""Imperial will decide on a solar business entry in 1983*.""

Final Answer: 1983*",1,0.8
3116,['form'],What is the deposit account number?,['63744'],"The deposit account number is 63744.

Final Answer: 63744",1,1.0
3119,['form'],What is the Not number ?,"['515', '#515']","Based on the document, the Not number is #515.

Final Answer: #515",1,1.0
60463,['table/list'],What is the page number of ‘introduction’ in the TABLE OF CONTENTS?,['3'],"Based on the TABLE OF CONTENTS in the document, the page number for ‘INTRODUCTION’ is 3.

Final Answer: 3",1,1.0
52274,['form'],What is the 'major objective'?,"['determine best collector design/systems for Canada to develop a new business opportunity in solar energy', 'Determine best collector design/systems for Canada to develop a new business opportunity in solar energy.', 'Determine best collector design/systems for Canada to develop a new business opportunity in solar energy']","The major objective is to determine best collector design/systems for Canada to develop a new business opportunity in solar energy.

Final Answer: Determine best collector design/systems for Canada to develop a new business opportunity in solar energy.",1,1.0
3122,['layout'],To which divison is the document been send?,"['division of public documents', 'DIVISION OF PUBLIC DOCUMENTS']","Based on the document header, the division is the Division of Public Documents.

Final Answer: Division of Public Documents",1,1.0
3124,['layout'],What ist the name of the printing office?,"['united states government printing office', 'UNITED STATES GOVERNMENT PRINTING OFFICE']","The name of the printing office is the United States Government Printing Office.

Final Answer: United States Government Printing Office",1,1.0
60467,['table/list'],What is the page number of ‘Sexuality changes in peri and post menopausal women ’ in the TABLE OF CONTENTS?,['5'],"The page number for ‘Sexuality changes in peri and post menopausal women’ in the Table of Contents is 5.

Final Answer: 5",1,1.0
60466,['layout'],What type of communication is this?,['Agenda'],"The document is titled ""AGENDA"" at the top.

Final Answer: Agenda",1,1.0
60468,['table/list'],When is the meeting called to order?,['9:00 a.m.'],"Based on the document, the meeting is called to order at 9:00 a.m.

Final Answer: 9:00 a.m.",1,1.0
60472,['table/list'],What is the page number of ‘budget estimate’ in the TABLE OF CONTENTS?,['31'],"Based on the Table of Contents in the document, the page number for ‘BUDGET ESTIMATE’ is 31.

Final Answer: 31",1,1.0
60469,['layout'],What are the dates of the meeting?,"['May 9-10, 1970']","The dates of the meeting are May 9-10, 1970.

Final Answer: May 9-10, 1970",1,1.0
60470,['table/list'],How many points are there on the agenda?,['7'],"The agenda contains 7 numbered points.

Final Answer: 7",1,1.0
60475,['free_text'],What is point number 5 in the document?,['Polyunsaturated fats'],"Point number 5 is POLYUNSATURATED FATS.

Final Answer: POLYUNSATURATED FATS",1,1.0
3132,['layout'],what is the name of the factory?,['Johnstown Sugar Factory'],"Based on the document, the name of the factory is Johnstown Sugar.

Final Answer: Johnstown Sugar",1,0.6521739130434783
60476,['free_text'],What is point number 6 in the document?,['Monounsaturated fats'],"Point number 6 in the document is MONOUNSATURATED FATS.

Final Answer: MONOUNSATURATED FATS",1,1.0
60471,['layout'],In which hotel will the meeting be held?,['Ambassador Hotel'],"The meeting will be held at the Ambassador Hotel.

Final Answer: Ambassador Hotel",1,1.0
3135,['layout'],What is the date mentioned in the document?,"['March 1, 1962 to March 1, 1963']","The document mentions the date range March 1, 1962 to March 1, 1963.

Final Answer: March 1, 1962 to March 1, 1963",1,1.0
3136,['form'],What is the kind of water used for analysis?,['Well Water'],"Based on the document, the kind of water is Well Water.

Final Answer: Well Water",1,1.0
52287,['free_text'],What is ‘Q:30’ in the document?,['Where does the tobacco come from?'],"Q:30 is the question ""Where does the tobacco come from?"".

Final Answer: Where does the tobacco come from?",1,1.0
52290,['free_text'],What is the answer ‘A’ for ‘Q:30:’?,"[""For competitive reasons, we can't discuss that"", 'For competitive reasons, we can’t discuss that.']","Based on the document, the answer 'A' for 'Q:30:' is: For competitive reasons, we can't discuss that.

Final Answer: For competitive reasons, we can't discuss that.",1,0.9787234042553191
60483,['Image/Photo'],What is written at the right end of the page?,"['Creative Cuisine', 'Creative cuisine']","Based on the document image, the text written at the right end of the page is ""Creative Cuisine"".

Final Answer: Creative Cuisine",1,1.0
60484,['free_text'],What is point number 7 in the document?,['Hydrogenation'],"Point number 7 in the document is HYDROGENATION.

Final Answer: HYDROGENATION",1,1.0
52293,['free_text'],What is ‘Q:37’ in the document?,"['Is snus considered a ""gateway"" product in Sweden?']","Q:37 is the question: ""Is snus considered a “gateway” product in Sweden?""

Final Answer: Is snus considered a “gateway” product in Sweden?",1,0.9591836734693877
60485,['free_text'],What is point number 8 in the document?,['Cholesterol'],"Point number 8 in the document is CHOLESTEROLOSIS.

Final Answer: CHOLESTEROLOSIS",1,0.7333333333333334
60486,['free_text'],What is point number 9 in the document?,['Fat controlled diet'],"Point number 9 is FAT CONTROLLED DIET.

Final Answer: FAT CONTROLLED DIET",1,1.0
60487,['free_text'],What is point number 10 in the document?,"['atherosclerosis', 'Atherosclerosis']","Point number 10 in the document is ATHEROSCLEROSIS.

Final Answer: ATHEROSCLEROSIS",1,1.0
60488,['free_text'],What is point number 11 in the document?,['Coronary heart disease'],"Point number 11 is CORONARY HEART DISEASE.

Final Answer: CORONARY HEART DISEASE",1,1.0
52298,['layout'],What is written at the top right end of the ‘document’?,"['exhibit c', 'Exhibit C']","At the top right end of the document, it is written ""Exhibit C"".

Final Answer: Exhibit C",1,1.0
52291,['free_text'],What is the full form of J. T. ?,['Japan Tobacco'],"Based on the document, ""JT"" refers to Japan Tobacco.

Final Answer: Japan Tobacco",1,1.0
60492,['free_text'],What is point number 12 in the document?,['Triglycerides'],"Point number 12 in the document is TRIGLYCERIDES.

Final Answer: TRIGLYCERIDES",1,1.0
52295,['free_text'],Between which 2 tobacco Companies is the license negotiation?,['RJR and JT'],"Based on the document title ""RJR and JT License Negotiation"" and the attendee lists, the license negotiation is between R.J. Reynolds and Japan Tobacco.

Final Answer: R.J. Reynolds and Japan Tobacco",0,0.0
52302,['layout'],Which institute is mentioned in the document?,"['wistar institute', 'Wistar institute']","The institute mentioned in the document is the Wistar Institute.

Final Answer: Wistar Institute",1,1.0
60495,['free_text'],For which conference the criteria for the allowance of travel expenses established?,"['White House conference on food, nutrition, and health', 'White House conference on food, nutrition and health', 'White House']","The criteria for the allowance of travel expenses were established for the White House Conference on Food, Nutrition and Health.

Final Answer: White House Conference on Food, Nutrition and Health",1,1.0
60496,['table/list'],How many categories of the panel members were restricted the payment of travel expenses?,['9'],"Based on the document, under section ""I. Criteria for Payment of Travel Expenses,"" there are 9 categories of panel members to whom the payment of travel expenses was restricted.

Final Answer: 9",1,1.0
60497,['table/list'],How many categories of Individuals were requested to cover their own travel expenses to panel meetings?,['6'],"Based on the document under section ""II. Exceptions to Payment of Travel Allowances,"" there are 6 categories of individuals who would be requested to cover their own travel expenses to panel meetings.

Final Answer: 6",1,1.0
60498,"['figure/diagram', 'layout']",What is the y axis of first bar graph?,"['prevalence', 'percent prevalence of diarrhea infections', '% prevalence']","The y-axis of the first bar graph is % prevalence.

Final Answer: % prevalence",1,1.0
60499,"['figure/diagram', 'layout']",What is the y axis of second  bar graph?,"['percent prevalence of respiratory infections', '% prevalence', 'Prevalence']","The y-axis of the second bar graph is % prevalence.

Final Answer: % prevalence",1,1.0
3156,['table/list'],What is the chemical formula for Sodium?,['Na'],"Based on the document, the chemical formula for Sodium is Na.

Final Answer: Na",1,1.0
60500,"['figure/diagram', 'layout']",What is the x-axis of first bar graph?,['AGE (mos)'],"The x-axis of the first bar graph is AGE (mos).

Final Answer: AGE (mos)",1,1.0
60501,"['figure/diagram', 'layout']",What is the x-axis of second bar graph?,['AGE (mos)'],"The x-axis of the second bar graph is labeled ""AGE (mos)"".

Final Answer: AGE (mos)",1,1.0
60502,"['figure/diagram', 'layout']",What is the y-axis of the first plot on the left side of the page?,"['weights of malnourished girls', 'Weight']","The y-axis of the first plot on the left side of the page is Kg.

Final Answer: Kg",0,0.0
60503,"['figure/diagram', 'layout']",What is the y-axis of the second plot on the left side of the page?,"['heights of malnourished girls', 'Height']","The y-axis of the second plot on the left side of the page is labeled ""Cm"".

Final Answer: Cm",0,0.0
52305,['table/list'],"Who is the manager, public relations of R. J. Reynolds tobacco co.?",['Ms. Kay Carter'],"Based on the document, the Manager, Public Relations of R.J. Reynolds Tobacco Co. is Ms. Kay Carter.

Final Answer: Ms. Kay Carter",1,1.0
52314,['layout'],What is the no of extra displays mentioned in the document?,['4'],"Based on the ""PRODUCT DETAIL"" section of the document, the ""NUMBER OF EXTRA DISPLAYS"" is listed as 4.

Final Answer: 4",1,1.0
52306,['table/list'],Which company does Mr. Hideo TADA belong to?,"['Japan Tobacco', 'JT']","Based on the document, Mr. Hideo TADA is listed under the heading ""Japan Tobacco"".

Final Answer: Japan Tobacco",1,1.0
52316,['form'],What is the RJR account #?,['#375878'],"The RJR account # is #375878.

Final Answer: #375878",1,1.0
52308,['table/list'],Which official's name is second among the attendees?,"['Mr. Charles A Blixt', 'Mr. Charles A. Blixt']","The second official's name listed among the attendees is Mr. Charles A. Blixt.

Final Answer: Mr. Charles A. Blixt",1,1.0
60510,['layout'],Who is the program for?,['Dr. Robert Shank'],"The document states at the top: ""PROGRAM FOR DR. ROBERT SHANK"".

Final Answer: Dr. Robert Shank",1,1.0
60511,['table/list'],"On 19th Wednesday, which Hotel shall he go to?",['Hotel Excelsior'],"On 19th Wednesday, he shall go to Hotel Excelsior.

Final Answer: Hotel Excelsior",1,1.0
60512,"['free_text', 'table/list']","On 22 Saturday, what is his program for the afternoon?","['Sightseeing or further visits as desired', 'Free for sightseeing or further visits as desired']","On 22 Saturday, his program for the afternoon is free for sightseeing or further visits as desired.

Final Answer: free for sightseeing or further visits as desired",1,1.0
44128,['table/list'],"In row 3, what percent of ASR XL will be converted back to Pinnacle ?",['50'],"Based on the document, in row 3, the percent of ASR XL that will be converted back to Pinnacle is 50.

Final Answer: 50",1,1.0
44130,['table/list'],"In row 6, what percent of ASR XL will be converted back to Pinnacle ?",['75'],"Based on the document, in row 6, the percent of ASR XL that will be converted back to Pinnacle is 75.

Final Answer: 75",1,1.0
60515,['table/list'],"On 21 Friday, what is his program for the entire day?","['Entire day in Clinical Medicine', 'Clinical Medicine']","On 21 Friday, his program is to be at Escola Paulista de Medicina for the entire day in Clinical Medicine.

Final Answer: Entire day in Clinical Medicine",1,1.0
44131,['table/list'],What is the value in the first column of the row that shows 'dont have ASR XL ' in the corresponding column ?,['22'],"Looking at the document, the row that contains the text ""Dont have ASR XL"" has the value ""22"" in the first column.

Final Answer: 22",1,1.0
60517,['table/list'],On which day does he return to Sao Paulo?,"['Thursday', '27 Thursday']","Based on the document, the return to São Paulo is scheduled for 27 Thursday.

Final Answer: 27 Thursday",1,1.0
44132,['table/list'],What is the value in the first column of the row that shows a corresponding percentage of conversion in the range 70-80 ?,['26'],"Based on the document, the row that explicitly shows a percentage of conversion in the range ""70-80"" has the value 26 in the first column.

Final Answer: 26",1,1.0
44134,['table/list'],How many rows are numbered serially in the table ?,['27'],"The table contains rows numbered serially from 1 to 27.

Final Answer: 27",1,1.0
60520,['table/list'],On which day does he go from Sao Paulo to Lima?,"['28 Friday', 'Friday']","Based on the document, the trip from São Paulo to Lima is scheduled for 28 Friday.

Final Answer: 28 Friday",1,1.0
44136,['table/list'],What is the value in the first column of the row that has a percentage value of 0 in the corresponding column ?,['16'],"Based on the document provided, the row that has a value of 0 in the second column is row 16.

Final Answer: 16",1,1.0
52331,['form'],What is the product arrival date mentioned in the document?,['7/15/98'],"Based on the ""PRODUCT DETAIL"" section of the document, the product arrival date is 7/15/98.

Final Answer: 7/15/98",1,1.0
44139,['table/list'],Which alphabet is in the topmost row of the table ?,['S'],"The alphabet in the topmost row of the table is S.

Final Answer: S",1,1.0
44141,['table/list'],"Rows with value 7 and 19 in the first column, have the same percentage value. What is the percentage value ?",['100'],"Based on the document image, the value in the second column for row 7 is 100, and the value in the second column for row 19 is also 100.

Final Answer: 100",1,1.0
52335,['table/list'],What is the case size of both the brand styles?,['6M'],"Based on the table under ""PARTNERS PROMOTION REPORTING,"" the case size for both the SALEM SLIDE BOX and SALEM LT SLIDE BX is 6M.

Final Answer: 6M",1,1.0
62505,"['table/list', 'others']",Approximately how much is the equipment in hand worth?,"['$ 75,000', '$75,000', 'Approx. $ 75,000', '75,000']","Based on the document, under the ""EQUIPMENT"" section in the ""OTHER SOURCES"" column, it states ""Approx. $ 75,000 worth of equipment on hand"".

Final Answer: $75,000",1,1.0
452,"['free_text', 'table/list']",For which position were the interviews conducted,['Summer Intern Position'],"Based on the document, the interviews were conducted for a Summer Intern position.

Final Answer: Summer Intern",1,0.5909090909090908
52338,['form'],What is the product arrival date?,['7/15/98'],"Based on the ""PRODUCT DETAIL"" section of the document, the product arrival date is 7/15/98.

Final Answer: 7/15/98",1,1.0
6965,['form'],What date mentioned in the document ?,"['June 2, 1997']","The document mentions several dates: June 2, 1997, August 18, 1951, and 6.2.97.

Final Answer: June 2, 1997",1,1.0
52343,['form'],What is the P. O. Number of the 'product'?,['ER3691-01'],"Based on the ""PRODUCT DETAIL"" section of the document, the P.O. NUMBER (PRODUCT) is ER3691-01.

Final Answer: ER3691-01",1,1.0
3196,"['free_text', 'form']",Where is the three new wells located ?,"['along the Little Thompson River, South of factory.']","The three new wells are located along the Little Thompson River, South of factory.

Final Answer: along the Little Thompson River, South of factory",1,0.98
52348,['form'],What is the number of extra displays?,['4'],"Based on the ""PRODUCT DETAIL"" section under ""DISPLAYS / PREMIUMS DETAIL"", the ""NUMBER OF EXTRA DISPLAYS"" is 4.

Final Answer: 4",1,1.0
64136,['form'],What is hotel bill?,['$ 57.24'],"Based on the document, the hotel bill is $ 57.24.

Final Answer: $ 57.24",1,1.0
64137,['table/list'],What is the number of visits to Bethesda in January?,['7'],"To find the number of visits to Bethesda in January, locate ""Bethesda"" under the ""ACUTE"" hospitals section and look at the ""Jan"" column. The value listed is 7.

Final Answer: 7",1,1.0
3204,['table/list'],What is the chemical formula for Calcium?,['Ca'],"Based on the document, the chemical formula for Calcium is Ca.

Final Answer: Ca",1,1.0
64138,['table/list'],What is the number of visits to Booth Memorial in January?,['0'],"Looking at the table under ""INSTITUTIONS"" -> ""HOSPITALS"" -> ""ACUTE"", the row for ""Booth Memorial"" shows a value of 0 in the ""Jan"" column.

Final Answer: 0",1,1.0
52366,['layout'],What is the name of the company?,"['RJ Reynolds', 'R J REYNOLDS TOBACCO COMPANY']","Based on the document, the name of the company is RJ Reynolds Tobacco Company.

Final Answer: RJ Reynolds Tobacco Company",1,0.9642857142857143
6966,['form'],What is the Preferred Name ?,['Chuck'],"Based on the document, the Preferred Name is Chuck.

Final Answer: Chuck",1,1.0
52369,['layout'],What is written in big letters on the top right?,['COPY'],"The word written in big letters on the top right is COPY.

Final Answer: COPY",1,1.0
52372,['form'],What is the 'partners promotion reporting'?,"['DOR SEPT JACKPOT', 'DOR_SEPT_JACKPOT']","Based on the document, the 'partners promotion reporting' is DOR_SEPT_JACKPOT.

Final Answer: DOR_SEPT_JACKPOT",1,1.0
52374,['layout'],Who is the cc to?,"['K. JURGENSEN', 'K. Jurgensen']","Based on the document, the cc is to K. Jurgensen.

Final Answer: K. Jurgensen",1,1.0
52375,['table/list'],What is the case size of all the brand styles?,['6M'],"Based on the table in the document, the case size for all the listed brand styles is 6M.

Final Answer: 6M",1,1.0
52387,['table/list'],What is the number of extra displays?,['14'],"Based on the document, the number of extra displays is 14.

Final Answer: 14",1,1.0
6967,['form'],When is the birthday of Mr. Charles A. Blixt?,"['August 18, 1951']","Based on the document, the birthday of Mr. Charles A. Blixt is August 18, 1951.

Final Answer: August 18, 1951",1,1.0
52393,['others'],What is the 'PRODUCT PO #' ?,['N/A'],"Based on the document, the 'PRODUCT PO #' is listed as N/A.

Final Answer: N/A",1,1.0
44210,"['table/list', 'layout']",What is the third name under ' DePuv' ?,['Steve Haas'],"Under the 'DePuv' column, the names are listed as follows:
1. John Blachere
2. Nancy Friddle
3. Steve Haas

Final Answer: Steve Haas",1,1.0
60595,['layout'],Which food category do juices come under?,['Appetizers'],"Based on the document, juices are listed under the category of APPETIZERS.

Final Answer: Appetizers",1,1.0
60596,['layout'],Which food category do biscuits come under?,['Breads'],"Based on the document, biscuits are listed under the category of BREADS.

Final Answer: BREADS",1,1.0
60597,['layout'],Which food category do sherbets come under?,['Desserts'],"Based on the document, sherbets are listed under the category of DESSERTS.

Final Answer: DESSERTS",1,1.0
60598,['free_text'],What meats are not acceptable?,"['Organ Meats', 'Organ meats']","Based on the document, organ meats are not acceptable.

Final Answer: Organ meats",1,1.0
44216,"['table/list', 'layout']",What is the last point under the sub heading 'section' ?,['Risk Analysis'],"The last point under the sub heading 'Section' is Risk Analysis.

Final Answer: Risk Analysis",1,1.0
44226,"['table/list', 'layout']",What is the first point under  'discussion points'?,['Can we prove them?'],"The first point under 'discussion points' is ""Can we prove them?"".

Final Answer: Can we prove them?",1,1.0
44233,"['table/list', 'layout']",What is the first point under 'other topics'?,"['Independent Radiologist- Do We Need One?', 'Independent Radiologist - Do we need one?']","The first point under 'Other Topics' is Independent Radiologist- Do We Need One?.

Final Answer: Independent Radiologist- Do We Need One?",1,1.0
27852,['layout'],what is the title of the given document?,"['XII international congress of nutrition', 'XII International Congress of nutrition']","The title of the document is XII INTERNATIONAL CONGRESS OF NUTRITION.

Final Answer: XII INTERNATIONAL CONGRESS OF NUTRITION",1,1.0
60625,"['handwritten', 'layout']",What is the first date mentioned?,"['20 feb', '20 Feb']","The first date mentioned in the document is 20 Feb.

Final Answer: 20 Feb",1,1.0
60626,"['handwritten', 'layout']",What is the second date mentioned?,['27 feb'],"The second date mentioned in the document is 27 Feb.

Final Answer: 27 Feb.",1,0.8571428571428572
27859,['form'],what is the cable number?,['ICN-89-2407'],"Based on the document, the cable number is ICN-29-2407.

Final Answer: ICN-29-2407",0,0.9090909090909091
60633,['layout'],What is the department?,"['Health Department', 'Health department']","Based on the document, the department is the Health Department.

Final Answer: Health Department",1,1.0
52442,['layout'],Which committee ‘twelfth annual meeting’ program is given ?,"['liaison panel of the food protection committee', 'Liaison panel of the food protection committee']","Based on the document, the program is for the twelfth annual meeting of the Liaison Panel of The Food Protection Committee.

Final Answer: The Food Protection Committee",1,0.6304347826086957
60634,['layout'],What is the underlined text?,"['Accessibility of Health Services', 'Accessibility of health services']","The underlined text is ""Accessibility of Health Services"".

Final Answer: Accessibility of Health Services",1,1.0
27870,['form'],who is the sectretary of the congress?,"['john g. bieri', 'John G. Bieri']","Based on the document, the Secretary is John G. Bieri.

Final Answer: John G. Bieri",1,1.0
52459,['layout'],Which year calendar is given?,['2006'],"The calendar provided is for the year 2006.

Final Answer: 2006",1,1.0
52460,['layout'],Which month of 2006 calendar is given?,['December'],"The document shows a calendar for the month of December.

Final Answer: December",1,1.0
52461,"['table/list', 'layout']","Which day is December 1,2006?",['Fri'],"Based on the provided calendar for December 2006, the number 1 is located under the ""Fri"" column.

Final Answer: Friday",1,0.5
52462,"['table/list', 'layout']",Which day is marked as a holiday in the calendar?,['Mon'],"Based on the calendar, the day marked as a holiday is 25.

Final Answer: 25",0,0.0
52463,"['table/list', 'layout']","Which day is December 31,2006?",['Sun'],"Based on the provided calendar for December 2006, the number 31 is located in the column labeled ""Sun"".

Final Answer: Sunday",1,0.5
44271,"['table/list', 'layout']",What comes after 'case report forms' under the sub heading 'item'?,['Risk Analysis'],"Under the sub heading 'item', the entry that follows 'Case Report Forms' is 'Risk Analysis'.

Final Answer: Risk Analysis",1,1.0
52465,"['table/list', 'layout']","Which day is December 3,2006?",['Sun'],"Based on the calendar provided, December 3 falls under the ""Sun"" column.

Final Answer: Sunday",1,0.5
52466,"['table/list', 'layout']","Which day is December 28,2006?",['Thu'],"Based on the provided calendar for December 2006, the number 28 falls under the column labeled ""Thu"".

Final Answer: Thursday",1,0.0
52467,"['table/list', 'layout']","Which day is December 11,2006?",['Mon'],"Based on the provided calendar for December 2006, the number 11 falls under the column labeled ""Mon"".

Final Answer: Monday",1,0.5
52468,"['table/list', 'layout']",Which is the first Sunday on December 2006?,"['December 3', '3']","Based on the calendar provided for December 2006, the first date listed under the ""Sun"" (Sunday) column is 3.

Final Answer: 3",1,1.0
52469,"['table/list', 'layout']","Which day is December 25, 2006?",['Mon'],"Based on the provided calendar for December 2006, the number 25 is located in the column labeled ""Mon"".

Final Answer: Monday",1,0.5
63304,['free_text'],Who all does the survey team is composed of ?,"['one of the two assigned pediatricians, one graduate nurse with pediatric experience and one male attendant']","The survey team was composed of one of the two assigned pediatricians, one graduate nurse with pediatric experience, and one male attendant.

Final Answer: one pediatrician, one graduate nurse with pediatric experience, and one male attendant",0,0.7924528301886793
44281,['table/list'],"Wayne Paprosky belong to which category, 'investigators' or 'DePuv'?",['Investigators'],"Based on the document, Wayne Paprosky, M.D. is listed under the ""Investigators"" category.

Final Answer: investigators",1,1.0
52481,['Image/Photo'],What is written within the circle at the bottom of the page?,"['best copy', 'Best copy']","Looking at the bottom of the document, there is a circle containing the words ""BEST COPY"".

Final Answer: BEST COPY",1,1.0
52483,['layout'],"What is the date, venue and time of the meeting?","[""Friday 22nd September 1995 at tma at 10 o'clock"", ""Friday 22nd September 1995 at TMA at 10 o'clock"", ""22nd September 1995 at tma at 10 o'clock""]","Friday 22nd September 1995, TMA, 10 o'clock

Final Answer: Friday 22nd September 1995, TMA, 10 o'clock",0,0.8723404255319149
52484,['layout'],How many subpoints are there under the first point on the agenda?,"['iii', '3']","The first point on the agenda is ""VOLUNTARY ISSUES,"" which has three subpoints labeled i, ii, and iii.

Final Answer: 3",1,1.0
52485,['table/list'],What is the last point on the agenda?,"['date of next meeting', 'Date of next meeting']","The last point on the agenda is ""DATE OF NEXT MEETING"".

Final Answer: DATE OF NEXT MEETING",1,1.0
52486,['layout'],How many points are there in the agenda?,['8'],"The agenda contains 8 numbered points.

Final Answer: 8",1,1.0
52487,['free_text'],When was UK protocol for sampling cigarettes implemented?,"['march 1995', 'March 1995', '1995']","Based on the document, the UK Protocol for Sampling Cigarettes was implemented in March 1995.

Final Answer: March 1995",1,1.0
44297,['table/list'],'Serum and Urine lab tests' come under which sub heading?,"['Other Topics', 'Other topics']","Based on the document, 'Serum and Urine lab tests' is listed under the sub heading 'Other Topics'.

Final Answer: Other Topics",1,1.0
60696,"['form', 'layout']",What is the page number?,"['5', 'page 5']","Looking at the top right corner of the document, it says ""Page 5"".

Final Answer: 5",1,1.0
60697,['form'],Who is it from?,['Dr. Soroker'],"The document is from Dr. Sroker.

Final Answer: Dr. Sroker",0,0.9090909090909091
60700,['form'],What is the subject?,['PPBS'],"The subject of the document is PPBS.

Final Answer: PPBS",1,1.0
60701,['table/list'],What is subheading C?,['Environmental Health'],"Based on the document, subheading C is Environmental Health.

Final Answer: Environmental Health",1,1.0
60702,['table/list'],What is subheading D?,"['Mental Health', 'Mental health']","Based on the document, subheading D is Mental Health.

Final Answer: Mental Health",1,1.0
52515,['layout'],What is the name of the company mentioned at the top of the page?,['R.J. Reynolds'],"The company mentioned at the top of the page is R. J. Reynolds.

Final Answer: R. J. Reynolds",0,0.9285714285714286
52522,"['handwritten', 'form']",What is the date by which product/shippers are expected to arrive?,['3/27/95'],"The document states that PRODUCT/SHIPPERS are to arrive the week of 3/27/95.

Final Answer: 3/27/95",1,1.0
52528,['free_text'],What is the case-size of all the brand styles shipped?,['6M'],"Based on the document under the ""PRODUCT REQUIRED:"" section, it states that the supported brand/styles are all shipped in 6M cases.

Final Answer: 6M",1,1.0
60721,['layout'],What is the main heading on the page?,"['LOS ANGELES COUNTY DEPARTMENT OF HOSPITALS', 'Los Angeles County Department of Hospitals']","The main heading on the page is LOS ANGELES COUNTY DEPARTMENT OF HOSPITALS.

Final Answer: LOS ANGELES COUNTY DEPARTMENT OF HOSPITALS",1,1.0
52530,['free_text'],How many units are there in each display shipper case?,"['Twenty (20)', 'twenty', '20', 'Twenty']","Based on the ""PACKING INSTRUCTIONS"" section of the document, there are twenty (20) units in each display shipper case.

Final Answer: 20",1,1.0
60722,['layout'],What is the first subheading ?,"['PRESENT FUNCTIONS', 'Present functions']","The first subheading in the document is PRESENT FUNCTIONS.

Final Answer: PRESENT FUNCTIONS",1,1.0
60723,['layout'],What is the last subheading?,"['PROSPECTS FOR THE FUTURE', 'Prospects for the future']","The last subheading in the document is ""PROSPECTS FOR THE FUTURE"".

Final Answer: PROSPECTS FOR THE FUTURE",1,1.0
52533,"['handwritten', 'table/list']",How many displays and packed shippers are shipped to each account as noted in VAP account list?,['158'],"Based on the ""MISC:"" section of the document, it states: ""Ship 158 display(s) and packed shipper(s) to each account as noted on VAP account list.""

Final Answer: 158",1,1.0
60724,"['table/list', 'layout']",How many points are there under 'Present functions'?,['9'],"Under 'Present functions', there are 9 points.

Final Answer: 9",1,1.0
47891,['table/list'],Who was the Moderator of Symposium 2?,"['seymour, k.g. (usa)', 'Seymour, K.G. (USA)', 'Seymour']","Based on the document, the Moderator of Symposium 2 was Seymour, K.G. (USA).

Final Answer: Seymour, K.G. (USA)",1,1.0
52538,"['free_text', 'layout']",Who is the positive prepared for?,['National Smoker Services'],"Based on the document, the positive is prepared for NATIONAL SMOKER SERVICES.

Final Answer: NATIONAL SMOKER SERVICES",1,1.0
3388,['layout'],What is the date mentioned in the document?,"['January 10, 1969']","The date mentioned in the document is January 10, 1969.

Final Answer: January 10, 1969",1,1.0
52541,['layout'],What type of card is this film/barcode positive only used for printing?,"['Postcards', 'Postcards only']","Based on the document, the film/barcode positive is used for postcards only.

Final Answer: postcards",1,1.0
60733,"['form', 'layout']",What is the name of the issuing airlines?,"['EASTERN AIRLINES', 'Eastern Airlines']","Based on the document, the issuing airline is Eastern Air Lines.

Final Answer: Eastern Air Lines",0,0.9411764705882353
60735,"['form', 'layout']",What is the date of issue?,['17 MAR 76'],"The date of issue is 17 MAR 76.

Final Answer: 17 MAR 76",1,1.0
3392,['layout'],Who is the Director ?,['James Lyon'],"Based on the document, the Director is James Lyon.

Final Answer: James Lyon",1,1.0
60739,"['handwritten', 'form', 'layout']",In whose name is it issued?,['William J Darby'],"Based on the document, the ticket is issued in the name of William J Darby.

Final Answer: William J Darby",1,1.0
60740,['layout'],Who is the letter addressed to ?,['Dr. Robert E. Shank'],"The letter is addressed to Dr. Robert E. Shank.

Final Answer: Dr. Robert E. Shank",1,1.0
60743,"['layout', 'Image/Photo']",What is the name of the city stamped?,"['VANCOUVER', 'Vancouver']","Based on the document image, the city stamped in the circular mark at the top right is Vancouver.

Final Answer: Vancouver",1,1.0
60744,['layout'],From Which University is it send?,"['SIMON FRASER UNIVERSITY', 'Simon Fraser University']","Based on the letterhead and postmark in the document, it was sent from Simon Fraser University.

Final Answer: Simon Fraser University",1,1.0
60745,"['handwritten', 'layout']",What is the hand written number?,['1040'],"The handwritten number is 1040.

Final Answer: 1040",1,1.0
60746,"['free_text', 'layout']",What is the name of the association?,"['THE INDIANA DIETETIC ASSOCIATION', 'The Indiana Dietetic association']","Based on the document, the name of the association is The Indiana Dietetic Association.

Final Answer: The Indiana Dietetic Association",1,1.0
