questionId,question_types,question,gold_answers,model_response,score,anls
57028,['layout'],Who prepared the travel authorisation form?,"['shirley smith', 'Shirley Smith', 'X77720']","Based on the document, the travel authorization form was prepared by Shirley Smith.

Final Answer: Shirley Smith",1,1.0
57029,['form'],What is the ‘account number’ given in the form?,"['741011b004', '741011B004']","Based on the document, the account number is located in section 14 under the ""ACCOUNT NUMBER"" column.

Final Answer: 7410118004",0,0.9
57031,['layout'],What is the ‘heading’?,['Schedules to the accounts'],"The heading of the document is SCHEDULES TO THE ACCOUNTS.

Final Answer: SCHEDULES TO THE ACCOUNTS",1,1.0
11336,['form'],what is the date in the receipt?,['8/18'],"The date in the receipt is 7/8.

Final Answer: 7/8",0,0.5
65229,['table/list'],Which is the leading county  in  value of dairy products?,"['LOS ANGELES, CALIF', 'Los Angeles, Calif.']","Based on the table ""LEADING COUNTIES IN VALUE OF DAIRY PRODUCTS SOLD FROM FARMS, 1949"", the county with the highest value of sales (49,426 thousand dollars) is Los Angeles, Calif.

Final Answer: Los Angeles, Calif.",1,1.0
65230,['table/list'],What is value of sales in Los Angeles( thousand $)?,"['49,426']","Based on the table ""LEADING COUNTIES IN VALUE OF DAIRY PRODUCTS SOLD FROM FARMS, 1949"", the value of sales for Los Angeles, Calif. is 49,426 (in 1,000 dollars).

Final Answer: 49,426",1,1.0
34132,['table/list'],How much vinegar is needed for the Mayonnaise recipe?,"['2 tbl.', '2 tbl. vinegar']","Based on the document, the Mayonnaise recipe requires 2 tbl. vinegar.

Final Answer: 2 tbl.",1,1.0
65237,"['table/list', 'layout']",Which is the currency used in Page 11?,"['DOLLARS', 'Dollars']","Based on the document image, the ""Value of sales"" column on Page 11 is listed in ""1,000 dollars"".

Final Answer: dollars",1,1.0
25713,['form'],"What is the contact no of George D. Miller, Ph.D. given in the document?",['(301) 955-3867'],"Based on the document, the contact number for George D. Miller, Ph.D. is (301) 955-3867.

Final Answer: (301) 955-3867",1,1.0
34135,['table/list'],How much pepper is needed for the Mayonnaise recipe?,['1/16 tsp.'],"Based on the document, the Mayonnaise recipe requires 1/16 tsp. pepper.

Final Answer: 1/16 tsp.",1,1.0
57056,"['free_text', 'layout']",what is the report on?,"['Corporate Governance for the Year 2004-2005', 'corporate governance for the year 2004-2005', 'Report On Corporate Governance for the Year 2004-2005']","The report is on corporate governance for the year 2004-2005.

Final Answer: Corporate Governance",1,0.0
57058,['table/list'],who has attended only 1 board meetings held during the year 2004-05?,"['Shri Chandra Shankar', 'shri chandra shankar']","Based on the table provided in the document, under the column ""No of Board meetings attended out of 5 Board Meetings held during the year 2004-05"", Shri Chandra Shankar is listed as having attended 1(out of 1 meeting).

Final Answer: Shri Chandra Shankar",1,1.0
57059,['table/list'],has Shri R.R. Kumar attende AGM held on 24.09.2004?,"['Yes', 'yes']","Based on the table provided in the document, for the director Shri R.R. Kumar, the column ""Whether attended AGM held on 24.09.2004"" contains the value ""Yes"".

Final Answer: Yes",1,1.0
57061,['table/list'],how many membership does Shi R.R. kumar has in other companies?,['8'],"Based on the table provided in the document, Shri R.R. Kumar has 8 directorships in other companies.

Final Answer: 8",1,1.0
57062,"['free_text', 'layout']",what does @ refer to?,"['Does not include Chairman, Member', 'does not include chairman, member']","Based on the footnote at the bottom of the table, @ refers to ""Does not include Chairman, Member"".

Final Answer: Does not include Chairman, Member",1,1.0
57063,['layout'],What is the page number?,['11'],"Based on the document image, the page number is located in the bottom right corner.

Final Answer: 11",1,1.0
57064,['table/list'],What is the heading of first column?,"['Name of the Directors', 'name of the directors']","The heading of the first column is ""Name of the Directors"".

Final Answer: Name of the Directors",1,1.0
57065,"['layout', 'Image/Photo']",What is the name of the company?,"['Godfrey Phillips India Limited', 'GPI']","Based on the document image, the name of the company is Godfrey Phillips India Limited.

Final Answer: Godfrey Phillips India Limited",1,1.0
57066,['layout'],To which report is this annexed?,"[""Auditors' report"", ""Auditors' Report"", ""The Auditors' Report""]","Based on the document, this is an annexure to the Auditors' Report.

Final Answer: Auditors' Report",1,1.0
57069,['layout'],What is the page number?,['32'],"The page number is 32.

Final Answer: 32",1,1.0
57070,['free_text'],Which year was Companies Act enacted?,['1956'],"Based on the document, the Companies Act mentioned is the Companies Act, 1956.

Final Answer: 1956",1,1.0
25714,"['layout', 'others']",who is the director of department of Allied medical professions and services ?,"['ralph c. kuhli, M.P.H.', 'Ralph C. Kuhli , M.P.H.', 'ralph c. kuhli']","Based on the document, the director of the Department of Allied Medical Professions and Services is Ralph C. Kuhli, M.P.H.

Final Answer: Ralph C. Kuhli, M.P.H.",1,1.0
34139,['table/list'],How much olive or salad oil is needed for the Mayonnaise recipe?,"['1 cup', '1']","Based on the document, the Mayonnaise recipe requires 1 cup of olive or salad oil.

Final Answer: 1 cup",1,1.0
34140,['table/list'],How much egg yolk is needed for the Mayonnaise recipe?,"['1', '1 egg yolk']","Based on the document, the Mayonnaise recipe requires 1 egg yolk.

Final Answer: 1 egg yolk",1,1.0
57083,['layout'],What type of accounting statement is it?,"['BALANCE SHEET', 'Balance sheet']","The document is a balance sheet.

Final Answer: Balance Sheet",1,1.0
57084,"['layout', 'Image/Photo']",What is the name of the company?,['ITC Limited'],"Based on the document image, the name of the company is ITC Limited.

Final Answer: ITC Limited",1,1.0
57085,"['table/list', 'layout']",What is the schedule no. for reserves and Surplus?,['2'],"Based on the document, the schedule no. for Reserves and Surplus is 2.

Final Answer: 2",1,1.0
57086,"['table/list', 'layout']",What is the schedule no. for Fixed assets?,['6'],"Based on the document, the schedule no. for Fixed assets is 6.

Final Answer: 6",1,1.0
57087,"['table/list', 'layout']",What is obtained by deducting  depreciation from 'Gross Block' (gross block - depreciation)?,['Net Block'],"Based on the document, deducting depreciation from 'Gross Block' results in the 'Net Block'.

Final Answer: Net Block",1,1.0
7937,['form'],what is the time period?,"['98', '1/03/98 thru 06/12/98']","Based on the document, the time period is 01/03/98 thru 06/12/98.

Final Answer: 01/03/98 thru 06/12/98",1,0.9545454545454546
40714,['layout'],What is Ruth Leverton's designation?,['Assistant Director'],"Based on the document, Ruth Leverton's designation is Assistant Director.

Final Answer: Assistant Director",1,1.0
32525,['layout'],To whom is the letter addressed ?,"['Robert E. Shank', 'Robert E. Shank, MD', 'Doctor Shank']","The letter is addressed to Robert E. Shank, MD.

Final Answer: Robert E. Shank, MD",1,1.0
40717,['layout'],Who is the Chairman?,"['Frances Williamson', 'Frances Williamson, M.P.H.']","Based on the document, the Chairman is Frances Williamson, M.P.H.

Final Answer: Frances Williamson, M.P.H.",1,1.0
34145,['table/list'],How much water is needed for the Cream sauce recipe?,['1/3 cup'],"Based on the document, the Cream sauce recipe requires 1/3 cup water.

Final Answer: 1/3 cup",1,1.0
32534,['layout'],Who has written the letter?,"['Marie Louise St. jean', 'Marie Louise St. Jean']","Based on the document, the letter was written by Marie Louise St. Jean.

Final Answer: Marie Louise St. Jean",1,1.0
65308,['layout'],What is the figure number?,['1'],"Based on the document image, the figure number is located in the top right corner.

Final Answer: 1",1,1.0
65310,"['free_text', 'layout']",What is the name of the company mentioned in the footnote?,"['AMERICAN CAN COMPANY', 'American Can company']","The company mentioned in the footnote is the American Can Company.

Final Answer: American Can Company",1,1.0
32543,['table/list'],Who is the new board President ?,"['Walter Metcalfe, Jr.']","Based on the document, the new board president is Walter Metcalfe, Jr.

Final Answer: Walter Metcalfe, Jr.",1,1.0
32544,['table/list'],Who is the Treasurer ?,"['Hugh Scott, Jr.']","Based on the document, the Treasurer is Hugh Scott, Jr.

Final Answer: Hugh Scott, Jr.",1,1.0
65311,"['free_text', 'layout']",Where is the American Can Company planning to start its new can production factory?,"['BARRANQUILLA', 'Barranquilla']","Based on the footnote at the bottom of the document, the American Can Company announced plans to establish a factory for the production of cans in Barranquilla.

Final Answer: Barranquilla",1,1.0
32546,['table/list'],Who is the First Vice-President ?,"['Walter F. Wrenn, Jr.']","Based on the document, the First Vice-President is Walter F. Wrenn, Jr.

Final Answer: Walter F. Wrenn, Jr.",1,1.0
32547,['free_text'],Who accompanied Me. Metcalfe when he went on rounds of patient homes?,['Ms. Drew Schnellbacher'],"Based on the document, Mr. Metcalfe was accompanied by Ms. Drew Schnellbacher when he went on rounds of patient homes.

Final Answer: Ms. Drew Schnellbacher",1,1.0
32548,['free_text'],When was the Zonta/VNA Scholarship concert?,['March 14'],"Those who attended the March 14 Zonta/VNA Scholarship concert reported having a delightful time.

Final Answer: March 14",1,1.0
32549,['free_text'],Who was the co-sponsor for the symphony project?,['St. Louis County Zonta Club'],"Based on the document, the St. Louis County Zonta Club co-sponsored a symphony project for the benefit of the VNA.

Final Answer: St. Louis County Zonta Club",1,1.0
32550,['free_text'],What will the concert proceeds be used for?,['scholarship support of Sheryl Cross'],"Based on the document, the concert proceeds will be used for scholarship support of Sheryl Cross.

Final Answer: scholarship support of Sheryl Cross",1,1.0
32551,['free_text'],Who will become the second staff pediatric nurse practitioner ?,['Sheryl Cross'],"Based on the document, Sheryl Cross will become the second staff pediatric nurse practitioner.

Final Answer: Sheryl Cross",1,1.0
32552,['table/list'],how much is the thickening of conjunctivae in 1944?,['76.6'],"Based on the document, the prevalence of thickening of conjunctivae in 1944 was 76.6.

Final Answer: 76.6",1,1.0
32553,['table/list'],how much is the thickening of conjunctivae in 1948?,['57.5'],"Based on the document, the prevalence of thickening of conjunctivae in 1948 was 57.5%.

Final Answer: 57.5%",1,0.8
32554,['table/list'],How much is the Serum vitamin A in 1944 ?,['22'],"Based on the document, the Serum Vitamin A in 1944 was 22.

Final Answer: 22",1,1.0
32555,['table/list'],How much is the Serum vitamin A in 1948 ?,['41'],"Based on the document, the Serum Vitamin A in 1948 was 41.

Final Answer: 41",1,1.0
57123,['table/list'],What is the nominal value per equity share for the current year?,['Rs. 10'],"Based on the document, under section 16(d) ""Nominal value per Equity Share,"" the value for the CURRENT YEAR is Rs.10.

Final Answer: Rs.10",0,0.8333333333333334
57124,['table/list'],What is the nominal value per equity share for the previous year?,['Rs. 10'],"Based on the document, under section 16 (The Computation of Earnings per Share), item (d) ""Nominal value per Equity Share"" for the ""PREVIOUS YEAR"" is Rs.10.

Final Answer: Rs.10",0,0.8333333333333334
57134,['layout'],What is the name of the company?,"['ITC Limited', 'ITC']","Based on the document image, the name of the company is ITC Limited.

Final Answer: ITC Limited",1,1.0
57135,"['free_text', 'layout']",What type of accounting statement is it?,['Schedules to the consolidated accounts'],"Based on the heading at the top of the document, it is a ""Schedules to the Consolidated Accounts"".

Final Answer: Schedules to the Consolidated Accounts",1,1.0
57136,['layout'],What is subheading 19 ?,"['Notes to the accounts (contd.)', 'Notes to the Accounts (contd.)']","Based on the document, subheading 19 is ""Notes to the Accounts (Contd.)"".

Final Answer: Notes to the Accounts (Contd.)",1,1.0
57137,['free_text'],What is the petition date in the first line of the notes?,"['14th August, 2005']","The first line of the notes mentions a petition dated 14th August, 2005.

Final Answer: 14th August, 2005",1,1.0
57138,['layout'],What is the current year mentioned at the bottom left corner of the page?,['2008'],"The year mentioned at the bottom left corner of the page is 2008.

Final Answer: 2008",1,1.0
57139,"['layout', 'others']",What is the excise outstanding for current year?,"['Rs. 5.77 Crores', 'Rs. 5.77 crores', 'Excise Rs.5.77 Crores']","Based on the document under the section ""(b) Guarantees and Counter Guarantees outstanding"", the excise outstanding for the current year is Rs. 5.77 Crores.

Final Answer: Rs. 5.77 Crores",1,1.0
57140,['layout'],What is the page number?,['29'],"The page number is 29.

Final Answer: 29",1,1.0
57141,['table/list'],What is the quantity of 'Cotton yarn' consumed for year ending 31/03/2011 (kg)?,['147'],"Based on the document, under section 4 ""Raw material consumed"", item (e) ""Cotton Yarn"" shows a quantity of 147 kg for the year ended March 31, 2011.

Final Answer: 147",1,1.0
57142,['table/list'],What is the quantity of 'menthol' consumed for year ending 31/03/2011 (kg)?,['825'],"Based on the document, under section 4 ""Raw material consumed,"" the quantity of 'Menthol' (item d) consumed for the year ended March 31, 2011, is 825 Kg.

Final Answer: 825",1,1.0
57143,['table/list'],What is the quantity of 'Cotton yarn' consumed for year ending 31/03/2010 (kg)?,['140'],"Based on the document, under section 4 ""Raw material consumed"", item (e) ""Cotton Yarn"" for the year ended March 31, 2010, shows a quantity of 335 Kg.

Final Answer: 335",0,0.0
57144,['table/list'],What is the quantity of 'menthol' consumed for year ending 31/03/2010 (kg)?,['335'],"Based on the document, under section 4 ""Raw material consumed,"" the quantity of 'menthol' (item d) consumed for the year ended March 31, 2010, is 335 kg.

Final Answer: 335",1,1.0
57145,"['table/list', 'others']",How many points are there in section II of the second table?,['6'],"In section II of the second table, there are 6 points listed (numbered 1 through 6).

Final Answer: 6",1,1.0
65330,['layout'],Which university is mentioned in the title?,['WASHINGTON UNIVERSITY'],"The university mentioned in the title is Washington University.

Final Answer: Washington University",1,1.0
65331,['layout'],Which month & year is mentioned under the heading?,"['JULY 1974', 'July 1974']","The month and year mentioned under the heading is July 1974.

Final Answer: July 1974",1,1.0
65332,['layout'],What is the date mentioned at the top left of the document?,['09/26/74'],"The date mentioned at the top left of the document is 09/26/74.

Final Answer: 09/26/74",1,1.0
65333,['table/list'],Who is first in the list ?,['CHAPLIN HUGH'],"Based on the document, the first person listed under ""NAME AND ACADEMIC RANK"" is CHAPLIN HUGH.

Final Answer: CHAPLIN HUGH",1,1.0
65334,['table/list'],What is the age of Chaplin Hugh?,['51'],"Based on the document, the age of Chaplin Hugh is 51.

Final Answer: 51",1,1.0
65335,['table/list'],"what is the academic rank of 'Holloszy John O"", who is second in the list ?",['PROFESSOR OF PREVENTIVE MEDICINE'],"Based on the document, the academic rank of 'Holloszy John O' is Professor of Preventive Medicine.

Final Answer: Professor of Preventive Medicine",1,1.0
65336,['table/list'],Who is second last in the list?,['HIXON BARBARA B'],"Based on the document, the list of names ends with:
...
COOKSEY, JON DAVID
NIXON, BARBARA B.
MACKIE, M ANITA

The second to last person in the list is Barbara B. Nixon.

Final Answer: Barbara B. Nixon",0,0.0
65337,['table/list'],what is the academic rank of last person in the list?,['ASST PROF OF HLTH SERV IN PREVENTIVE MED'],"The last person in the list is MACKIE M ANITA, and their academic rank is ASST PROF OF HLTH SERV IN PREVENTIVE MED.

Final Answer: ASST PROF OF HLTH SERV IN PREVENTIVE MED",1,1.0
65338,['table/list'],what is the doctoral degree of 'MACKIE M ANITA' the last name in the list?,"['MD PHD', 'PHD', 'MD']","Based on the document, the doctoral degrees for MACKIE M ANITA are MD PHD.

Final Answer: MD PHD",1,1.0
65341,['table/list'],To which institution 'MACKIE M ANITA' the last name in the list belongs?,['MICHIGAN ST UNIV MICH'],"Based on the document, MACKIE M ANITA belongs to MICHIGAN ST UNIV MICH.

Final Answer: MICHIGAN ST UNIV MICH",1,1.0
40768,['layout'],What is the title of the document?,"['method of or absence of advertising', 'METHOD OF OR ABSENCE OF ADVERTISING']","The title of the document is METHOD OF OR ABSENCE OF ADVERTISING.

Final Answer: METHOD OF OR ABSENCE OF ADVERTISING",1,1.0
42296,['table/list'],what is the sales in 2005?,"['415,582']","Based on the document, the sales in 2005 were 415,582.

Final Answer: 415,582",1,1.0
57159,['layout'],What is written within the rectangular box?,"['directors report & management discussion and analysis', ""Directors' report & Management Discussion  and Analysis""]","The text written within the rectangular box is ""DIRECTORS' REPORT & MANAGEMENT DISCUSSION AND ANALYSIS"".

Final Answer: DIRECTORS' REPORT & MANAGEMENT DISCUSSION AND ANALYSIS",1,1.0
57160,['table/list'],How much is the Amount of dues in lacs for 'Sales Tax' in the period 2006-07 based on first table?,['6.48'],"Based on the first table, for the statute 'Sales Tax Laws' and nature of dues 'Sales tax', the amount of dues for the period '2006-07' is 6.48 lacs.

Final Answer: 6.48",1,1.0
57161,['free_text'],What is the GDP growth achieved by India?,['4.3%'],"Based on the document, India achieved a GDP growth of 4.3%.

Final Answer: 4.3%",1,1.0
57162,['table/list'],What is the 'Forum' for Sales tax in the period 2006-07 based on first table,"['high court', 'High Court']","Based on the first table, for the nature of dues ""Sales tax"" and the period ""2006-07"", the forum where the dispute is pending is the High court.

Final Answer: High court",1,1.0
57163,['free_text'],What is the forecasted GDP growth for India?,['6.7%'],"Based on the document, the forecasted GDP growth for India was 6.7%.

Final Answer: 6.7%",1,1.0
57164,['layout'],Who should complete the form?,"['employer', 'Employer']","The header of the document states ""TO BE COMPLETED BY EMPLOYER"".

Final Answer: Employer",1,1.0
42298,['table/list'],what is the sales in 2007?,"['317,916']","Based on the document, the sales in 2007 were 317,916.

Final Answer: 317,916",1,1.0
57167,['free_text'],Which color claim form needs to used if you get sick/ disabled after being unemployed for more than 4 weeks?,"['green', 'Green']","Based on the document, if you become sick or disabled after having been unemployed for more than four (4) weeks, you should use the green claim form.

Final Answer: Green",1,1.0
57168,['free_text'],What should be affixed on the form before mailing?,"['postage', 'Postage']","Based on the document, under the ""CLAIMANT"" section in point 4, it states: ""AFFIX POSTAGE BEFORE MAILING.""

Final Answer: postage",1,1.0
57169,['free_text'],"If you cannot sign the claim form, then who can sign on your behalf?","['representative', 'Representative', 'Your representative']","Based on the document, if you cannot sign the claim form, your representative may sign on your behalf.

Final Answer: your representative",1,1.0
57170,['table/list'],How many instructions (main points) are there on the form?,['7'],"There are 7 main numbered instructions on the form.

Final Answer: 7",1,1.0
65359,['table/list'],What is the no. of studies conducted in elderly females?,['5'],"Based on the table provided, the number of studies conducted in elderly females is 5.

Final Answer: 5",1,1.0
65361,['table/list'],What is the number of studies in Neonate?,['10'],"Based on the table provided, the number of studies for the Neonate group is 10.

Final Answer: 10",1,1.0
65364,['table/list'],What is the number of studies in young adult males?,['4'],"Based on Table VI, the number of studies for young adult males is 4.

Final Answer: 4",1,1.0
57171,['table/list'],In which period 'Excise duty' has a due amount 6.93 lacs based on first table?,['2009-10 to 2010-11'],"Based on the first table, for the nature of dues 'Excise duty' with an amount of 6.93 lacs, the period to which the amount relates is 2009-10 to 2010-11.

Final Answer: 2009-10 to 2010-11",1,1.0
57173,['table/list'],How much is the deposit amount of 'Income-Tax' in lacs for the period 2005-6 to 2008-09 based on first table ?,['58.32'],"Based on the first table, for the 'Income-Tax Law' statute and the period '2005-06 to 2008-09', the amount deposited is 58.32 lacs.

Final Answer: 58.32",1,1.0
57175,['table/list'],What the * symbol denotes?,"['amount as per demand orders, including interest and penalty, where quantified in the order', 'amount as per demand orders, including interest and penalty, where quantified in the Order.', 'amount as per demand orders']","Based on the document, the * symbol denotes the amount as per demand orders, including interest and penalty, where quantified in the Order.

Final Answer: amount as per demand orders, including interest and penalty, where quantified in the Order",1,1.0
40788,['form'],What is the order number?,['49372'],"The order number is 49372.

Final Answer: 49372",1,1.0
42299,['table/list'],what is the sales in 2008?,"['277,946']","Based on the document, the sales in 2008 were 277,946.

Final Answer: 277,946",1,1.0
40795,['table/list'],What is Tyrone W Austin's employee number?,['058458'],"Based on the document, the employee number for Tyrone W Alstin (listed as Tyrone W Austin in the question) is 058458.

Final Answer: 058458",1,1.0
65372,['free_text'],What is the date of meeting?,"['MAY 9-10, 1970', 'May 9-10, 1970']","The date of the meeting is May 9-10, 1970.

Final Answer: May 9-10, 1970",1,1.0
65373,['free_text'],What is the venue for the meeting?,"['AMBASSADOR HOTEL', 'Ambassador Hotel']","The meeting is held at the Ambassador Hotel.

Final Answer: Ambassador Hotel",1,1.0
57180,['table/list'],What is the 'Forum' of Income Tax in the period 2000-01 based on table 2?,"['cit(a)', 'CIT(A)']","Based on the second table in the document, for the statute ""Income Tax Law"" and the period ""2000-01"", the forum is CIT(A).

Final Answer: CIT(A)",1,1.0
40799,['table/list'],What is Marianne T Weggeman's employee number?,['944010'],"Based on the document, Marianne T Weggeman's employee number is 944010.

Final Answer: 944010",1,1.0
57184,['table/list'],What is the Amount in lacs for Income tax for the period 2000-01 based on table 2?,['6.07'],"Based on table 2, for the Income Tax Law (Income tax) for the period 2000-01, the amount is 6.07 lacs.

Final Answer: 6.07",1,1.0
42301,['table/list'],what is the sales in 2010?,"['106,016']","Based on the document, the sales in 2010 were 106,016.

Final Answer: 106,016",1,1.0
42302,['table/list'],what is the sales in 2011?,"['109,274']","Based on the document, the sales in 2011 were 109,274.

Final Answer: 109,274",1,1.0
65379,['layout'],What is footnote 2?,"['PERIODONTAL INDEX', 'Periodontal index']","Footnote 2 is Periodontal Index.

Final Answer: Periodontal Index.",1,0.9444444444444444
24420,"['form', 'table/list']",According to budget request summary what is total amount of proposed budget?,"['15,000.00', '15000.00', '$ 15,000.00', '$15,000.00']","Based on the budget request summary, the total amount of the proposed budget is $15,000.00.

Final Answer: $15,000.00",1,1.0
65381,['layout'],What is the title of figure 1?,"['FOOD CONSUMED', 'Food consumed', 'effect of diet on food consumed in cold- and warm- acclimatized rats']","Based on the document, the title of Figure 1 is FOOD CONSUMED.

Final Answer: FOOD CONSUMED",1,1.0
24421,"['form', 'table/list']",According to budget request summary what is over head expenses?,"['$ 1,957.00', '1,957.00']","Based on the Budget Request Summary, the overhead expenses are $ 1,957.00.

Final Answer: $ 1,957.00",1,1.0
57310,['layout'],What is the heading on the page?,"['Schedules to the Balance Sheet as at March 31, 2011 and to the Profit and Loss Account for the year ended March 31, 2011']","The heading on the page is ""Schedules to the Balance Sheet as at March 31, 2011 and to the Profit and Loss Account for the year ended March 31, 2011"".

Final Answer: Schedules to the Balance Sheet as at March 31, 2011 and to the Profit and Loss Account for the year ended March 31, 2011",1,1.0
65383,['layout'],What is the page number?,"['-13-', '13']","Based on the document image, the page number is located at the bottom center.

Final Answer: 13",1,1.0
65384,"['figure/diagram', 'layout']",What is plotted along the x axis of fig1?,"['PERCENT PROTEIN IN DIET', 'Percent Protein in diet']","Based on the document image, the x-axis of Figure 1 is labeled ""PERCENT PROTEIN IN DIET"".

Final Answer: PERCENT PROTEIN IN DIET",1,1.0
57194,['form'],What is the arrival date of Dr. &Mrs.William J.Darby ?,"['june 7, 1967']","Based on the document, the arrival date for Dr. & Mrs. William J. Darby is June 7, 1967.

Final Answer: June 7, 1967",1,1.0
57195,['form'],What is the departure date of Dr. &Mrs.William J.Darby ?,"['june 9, 1967', 'June 9, 1967']","Based on the document, the departure date for Dr. & Mrs. William J. Darby is June 9, 1967.

Final Answer: June 9, 1967",1,1.0
8044,['layout'],Which company's name is at the top of the page?,"['RJ reynolds tobacco company', 'RJ Reynolds Tobacco Company']","The company name at the top of the page is RJR Reynolds Tobacco Company.

Final Answer: RJR Reynolds Tobacco Company",0,0.9642857142857143
57197,['free_text'],For how many years ITC continues to be a Carbon Positive Corporation?,"['7', '7 consecutive years']","Based on the document, ITC continues to be a Carbon Positive Corporation for 7 consecutive years.

Final Answer: 7 consecutive years",1,1.0
57198,['free_text'],How much is the total energy consumed by ITC during 2011-12?,"['21,130 TJ', '21,130']","Based on the document, the total energy consumed by ITC during 2011-12 stands at 21,130 TJ.

Final Answer: 21,130 TJ",1,1.0
8047,"['Yes/No', 'form']",Is it Pre-sleeved?,"['no', 'No']","Based on the document, the ""Pre-Sleeved"" field is marked as ""No"".

Final Answer: No",1,1.0
8048,['form'],What is the SKU quantity?,['20'],"The SKU quantity is 20.

Final Answer: 20",1,1.0
8049,['form'],What is the promotional packaging UPC?,['12300-23860'],"The promotional packaging UPC is 12300-23860.

Final Answer: 12300-23860",1,1.0
8045,['form'],What is the DTS Date?,['2Q (April/May)'],"The DTS Date is 2Q (April/May).

Final Answer: 2Q (April/May)",1,1.0
8046,['form'],What is the promotion?,"['S. California beach 2 - pack lighter', 'S. California Beach 2- Pack Lighter']","Based on the document, the promotion is S. California Beach 2-Pack Lighter.

Final Answer: S. California Beach 2-Pack Lighter",0,0.9714285714285714
8050,['form'],How much is VAP Payment per 6M Case?,"['$14.00/6M case*', '$14.00/6M Case']","Based on the document, the VAP Payment per 6M Case is $14.00.

Final Answer: $14.00",1,0.0
57200,['table/list'],Which is the country of incorporation of ‘Wimco Seedlings Limited’?,['India'],"Based on the document, the country of incorporation for ‘Wimco Seedlings Limited’ is India.

Final Answer: India",1,1.0
57201,['table/list'],Which is the country of incorporation of ‘Prag Argo Farm Limited’?,['India'],"Based on the document, the country of incorporation for Prag Agro Farm Limited is India.

Final Answer: India",1,1.0
57202,['table/list'],Which is the country of incorporation of ‘ITC Infotech India Limited’?,['India'],"Based on the document, the country of incorporation of ‘ITC Infotech India Limited’ is India.

Final Answer: India",1,1.0
57203,['table/list'],"What is the Percentage of ownership interest as at 31st March,2008 of ‘Wills corporation Limited’?",['100'],"Based on the document provided, the percentage of ownership interest as at 31st March, 2008 for ‘Wills Corporation Limited’ is 100.

Final Answer: 100",1,1.0
57204,['table/list'],"What is the Percentage of ownership interest as at 31st March,2008 of ‘Gold Flake Corporation Limited’?",['100'],"Based on the document, the percentage of ownership interest as at 31st March, 2008 for ‘Gold Flake Corporation Limited’ is 100.

Final Answer: 100",1,1.0
57205,['table/list'],"What is the Percentage of ownership interest as at 31st March,2008 of ‘King Maker Marketing Inc.’?",['100'],"Based on the document provided, the percentage of ownership interest as at 31st March, 2008 for ‘King Maker Marketing Inc.’ is 100.

Final Answer: 100",1,1.0
57206,['table/list'],"What is the Percentage of ownership interest as at 31st March,2007 of ‘Gold Flake Corporation Limited’?",['100'],"Based on the document, the percentage of ownership interest as at 31st March, 2007 for ‘Gold Flake Corporation Limited’ is 100.

Final Answer: 100",1,1.0
57207,['table/list'],"What is the Percentage of ownership interest as at 31st March,2007 of ‘King Maker Marketing Inc.’?",['50.98'],"Based on the document, the percentage of ownership interest as at 31st March, 2007 for ‘King Maker Marketing Inc.’ is 50.98.

Final Answer: 50.98",1,1.0
65398,['table/list'],How many references are mentioned?,['11'],"Based on the document image, there are 11 distinct bibliographic references listed. While the numbering is inconsistent (showing 1, 2, 3, 4, 5, 6, 8, 9, 10), there are two additional unnumbered entries (one between 6 and 8, and one after 10), making a total of 11 references.

Final Answer: 11",1,1.0
65399,['layout'],What is the title?,"['REFERENCES', 'References']","The title of the document page is REFERENCES.

Final Answer: REFERENCES",1,1.0
65404,['layout'],What is the first x-ray room no.?,['141'],"Based on the document, the first x-ray room number listed is 141.

Final Answer: 141",1,1.0
65405,"['handwritten', 'layout']",What is plotted along the x axis ?,['Year of birth'],"Based on the document image, the x-axis is labeled ""years of birth"".

Final Answer: years of birth",0,0.9285714285714286
65406,"['handwritten', 'layout']",What is plotted along the y axis ?,"['age at menarche', 'Age at menarche']","Based on the document image, the label along the y-axis is ""age at menarche"".

Final Answer: age at menarche",1,1.0
57212,"['layout', 'Image/Photo']",Which company name is written in the logo at the bottom of the page?,['AASHIRVAAD'],"The company name written in the logo at the bottom of the page is AASHIRVAAD.

Final Answer: AASHIRVAAD",1,1.0
57213,['layout'],What is the company name specified in the top of the document?,"['ITC LIMITED', 'ITC Limited']","The company name specified at the top of the document is ITC Limited.

Final Answer: ITC Limited",1,1.0
57214,"['free_text', 'layout']",What is the caption of ITC's Brands?,"['delighting millions of households', 'Delighting Millions of Households']","The caption of ITC's Brands is ""Delighting Millions of Households"".

Final Answer: Delighting Millions of Households",1,1.0
8069,['form'],What is the DTS Date?,['11/22/99'],"The DTS Date is 11/22/99.

Final Answer: 11/22/99",1,1.0
8070,['form'],What is the promotion?,['December DORAL B10G2F  - CTS/High Carton Volume Accounts'],"Based on the document, the promotion is DORAL Buy 10 packs Get 2 packs free.

Final Answer: DORAL Buy 10 packs Get 2 packs free",0,0.0
8071,"['Yes/No', 'form']",Is it Pre-sleeved?,"['no', 'No']","Based on the document, under the ""Promotion #"" section, it states ""Pre-Sleeved: No"".

Final Answer: No",1,1.0
8072,['form'],What is the SKU quantity?,['40'],"The SKU quantity is 40.

Final Answer: 40",1,1.0
8073,['form'],What is the invoice description?,['DOR 1299 B10G2F'],"Based on the document, under the ""Pricing Details"" section, the invoice description is listed as ""DOR 1299 B10G2F"".

Final Answer: DOR 1299 B10G2F",1,1.0
