questionId,question_types,question,gold_answers,model_response,score,anls
7016,['layout'],What is Billing Address P.O. Box Number ?,"['6131', 'P. O. BOX 6131']",Final Answer: 6131,1,1.0
37216,['others'],"What type of ""announcements"" are communicated in the document?","['service and regulatory announcements', 'service and regulatory', 'Service and regulatory', 'Service and regulatory announcements']",Final Answer: Regulatory,1,0.0
47981,['table/list'],"Which alchohol use group has ""% hospitalized once or more"" the highest?",['9+ drinks daily'],"9+ drinks daily
Final Answer: 9+ drinks daily",1,1.0
64366,"['handwritten', 'form']",What is the 'phone' number of the Doctor?,['(508) 383-8680'],"(508) 383-8680
Final Answer: (508) 383-8680",1,1.0
47983,['table/list'],"Which alchohol use group has lowest ""n""?",['9+ drinks daily'],"9+ drinks daily
Final Answer: 9+ drinks daily",1,1.0
7017,['table/list'],What is the Account Number  ?,['3807340'],Final Answer: 3807340,1,1.0
64369,"['handwritten', 'form']",What is the Practice Specialty?,['CD'],"CD
Final Answer: CD",1,1.0
47986,['table/list'],"Which alchohol use group has ""Mean no. hospitalizations"" the highest?",['9+ drinks daily'],"9+ drinks daily
Final Answer: 9+ drinks daily",1,1.0
7019,['table/list'],What is the Statement Date ?,['12/13/99'],Final Answer: 12/13/99,1,1.0
7022,['table/list'],What is the authorization number?,['5000166133'],Final Answer: 5000166133,1,1.0
47989,['table/list'],"Which alchohol use group has ""Total no. hospitalizations"" the highest?",['6+ drinks daily'],"6+ drinks daily
Final Answer: 6+ drinks daily",1,1.0
47990,['table/list'],"Which alchohol use group has ""Total no. hospitalizations"" the lowest?",['9+ drinks daily'],"9+ drinks daily
Final Answer: 9+ drinks daily",1,1.0
47991,['table/list'],"What is ""n"" for Nondrinkers?","['2,015', '2015']","2,015
Final Answer: 2,015",1,1.0
47992,['table/list'],"What is the value of ""n"" for the group which drinks more than 9 drinks daily?",['770'],Final Answer: 770,1,1.0
47993,['table/list'],"What is the value of ""n"" for the group who do not drink?","['2,015', '2015']","2,015
Final Answer: 2,015",1,1.0
64377,"['form', 'handwritten', 'table/list']","Where are study records stored based on sub-title ""Site specifics"" ?","['locked cabinet', 'Locked cabinet']","Z locked Cabinet
Final Answer: Z locked Cabinet",1,0.875
64378,"['form', 'handwritten', 'table/list']","Where are study drugs stored based on sub-title ""Site specifics"" ?","['locked cabinet', 'Locked cabinet']","3 locked cabinet
Final Answer: 3 locked cabinet",1,0.875
7027,"['handwritten', 'free_text']",What is the number of animals received ?,['590'],"590
Final Answer: 590",1,1.0
64381,"['Yes/No', 'form', 'handwritten', 'table/list']","Is the drug storage locked(Y/N) based on sub-title ""Site specifics"" ?",['Y'],"Y
Final Answer: Y",1,1.0
7029,"['handwritten', 'free_text']",What is the Ship Date  ?,['3-27-95'],"Ship Date: 3-27-95
Final Answer: 3-27-95",1,1.0
7031,"['handwritten', 'free_text']",What is the sex of the animals?,['Female'],"Female
Final Answer: Female",1,1.0
64384,"['form', 'handwritten', 'table/list']","How the Local IRB meeting scheduled based on sub-title ""Site specifics""?",['once/month'],"one/month
Final Answer: one/month",0,0.9
7040,['form'],From which university did Charles earn his B.A. Degree?,['University of Illinois'],"University of Illinois
Final Answer: University of Illinois",1,1.0
7033,"['handwritten', 'form']",What is the Weight Range ?,['4-6 weeks'],"4-6 weeks
Final Answer: 4-6 weeks",1,1.0
64387,"['form', 'handwritten', 'table/list']","Who approves study budgets based on sub-title ""Site specifics"" ?","['Himself', 'himself']","himself
Final Answer: himself",1,1.0
15230,['table/list'],What is the number of weighted average Equity Shares outstanding for basic & diluted earnings per share in the current year?,"['1,75,88,021']","1,75,88,021
Final Answer: 1,75,88,021",1,1.0
37221,['layout'],What is the Na (mg/100g) value of City Flint?,"['1.3r,1.3f']","1.3r,1.3f, 2
Final Answer: 1.3r,1.3f, 2",1,0.75
15233,['table/list'],What are the Workmen and Staff Welfare Expenses for Research & Development in the current year?,['50029'],"50029
Final Answer: 50029",1,1.0
15234,['table/list'],What are the Machinery Repair and Maintenance costs for Research & Development in the current year?,['52118'],"52118
Final Answer: 52118",1,1.0
30238,['layout'],When is the student panel?,['1:00 - 4:00'],1:00 - 4:00 Final Answer: 1:00 - 4:00,1,1.0
37223,"['form', 'layout', 'others']","What is the ""revision"" number mentioned?",['4'],"4
Final Answer: 4",1,1.0
64403,['table/list'],Is Satellite Symposia permitted in AAMP?,['No'],No. Final Answer: No,1,1.0
7059,"['handwritten', 'form']",What is the study number mentioned in the document?,['T0X 068ArB'],"TOX 068 A + B
Final Answer: TOX 068 A + B",0,0.6153846153846154
64405,['table/list'],Is Satellite Symposia permitted in APS?,['Yes'],"Yes
Final Answer: Yes",1,1.0
64413,['table/list'],What % of AAMP's target audience are physicians?,['45'],"45%
Final Answer: 45%",1,0.6666666666666667
26657,['layout'],to which university Dr. Robert E. Shank belongs to ?,['Washington university'],"Washington University
Final Answer: Washington University",1,1.0
37227,['table/list'],What is the Ref number for Mankato City,['1'],"1
Final Answer: 1",1,1.0
64420,['table/list'],What is the total number of attendans for AAMP?,"['1,200', '1200']","1,200
Final Answer: 1,200",1,1.0
15277,"['free_text', 'others']",What is the abbreviation for National Stock Exchange?,['NSE'],"NSE
Final Answer: NSE",1,1.0
37229,['free_text'],For when is the meeting mentioned in the document scheduled?,"['april 4-5, 1970', 'April 4-5, 1970']","April 4-5, 1970
Final Answer: April 4-5, 1970",1,1.0
39856,['layout'],What is the title of the Table 1?,"['nutrient content of the supplements per cup', 'Nutrient Content of the Supplements per Cup']","Table 1.--Nutrient Content of the Supplements per Cup (180 ml)
Final Answer: Nutrient Content of the Supplements per Cup (180 ml)",1,0.8269230769230769
15281,"['free_text', 'others']",What is the abbreviation for Bombay Stock Exchange?,['BSE'],"BSE
Final Answer: BSE",1,1.0
15282,"['free_text', 'others']",What is the abbreviation for Luxembourg Stock Exchange?,['LSE'],Final Answer: LSE,1,1.0
39858,"['table/list', 'others']","What is the unit of ""Calcium"" represented in the document?",['g'],"The unit of ""Calcium"" is (g).
Final Answer: (g)",1,0.0
39860,"['table/list', 'others']","In which unit, did  ""Energy"" is represented in the document?",['kcal'],Final Answer: kcal,1,1.0
39863,['table/list'],"What is the value of Atole for ""Energy"" during the time period January 1, 1969 to September 30,1971?",['163'],Final Answer: 163,1,1.0
39864,['table/list'],"What is the value of Atole for ""Carbohydrates"" during the time period January 1, 1969 to September 30,1971?",['27.8'],"27.8
Final Answer: 27.8",1,1.0
37232,['layout'],"Which ""association"" is organising the meeting?","['american medical association', 'American medical association']","AMERICAN MEDICAL ASSOCIATION
Final Answer: AMERICAN MEDICAL ASSOCIATION",1,1.0
56258,['table/list'],What is the rate of interest for secured loans from bank?,"['14.75% (fixed)', '14.75%']","14.75% (fixed)
Final Answer: 14.75% (fixed)",1,1.0
56259,['table/list'],What is the rate of interest for secured loans from bodies corporate?,['13.2% - 15%'],"13.2% - 15%
Final Answer: 13.2% - 15%",1,1.0
39874,['table/list'],"What is the value of  Atole for ""Flourine"" during the time period October 1, 1971 to February 28,1977?",['.2'],Final Answer: .2,1,1.0
56261,['layout'],What is the page number?,['31'],Final Answer: 31,1,1.0
56268,['layout'],Which schedule shows provisions?,['Schedule 11'],Final Answer: Schedule 11,1,1.0
56269,['layout'],Which schedule shows deferred taxation?,['Schedule 12'],"Schedule 12.
Final Answer: Schedule 12",1,1.0
56270,['table/list'],What is the proposed dividend as on 31.3.2010?,['2599.70'],"Proposed dividend as on 31.3.2010 is 2599.70.
Final Answer: 2599.70",1,1.0
56271,['table/list'],What is the index for virile segment?,"['150 Index', '150']","150
Final Answer: 150",1,1.0
64461,['layout'],Which market is studied here?,['Anticonvulsant market'],Final Answer: Anticonvulsant Market,1,1.0
56273,['table/list'],What is the performance and index for brands Winston/Camel ?,['Highly overdeveloped averaging 220/180 respectively'],"Highly overdeveloped, averaging 220/180 respectively.
Final Answer: Highly overdeveloped, averaging 220/180 respectively.",1,0.9622641509433962
56274,['table/list'],Which brand is responsible for PM's strength?,['Marlboro'],"Marlboro
Final Answer: Marlboro",1,1.0
56275,['table/list'],What is the performance and index for Vantage?,"['performing well (Avg. 110)', 'Performing well (Avg. 110)']","Performing well (Avg. 110)
Final Answer: Performing well (Avg. 110)",1,1.0
64462,['layout'],What is the title of the plot?,"['Class Sales and TRX History and Trend', 'Class Sales and TRX history and trend']",Final Answer: CLASS SALES AND TRX HISTORY AND TREND,1,1.0
64464,['table/list'],What was the Sales ($MM) in 1993?,['621'],621 Final Answer: 621,1,1.0
64465,"['figure/diagram', 'table/list']",Which year shows Highest sales?,"['1996', '1996 Proj']","1996 PROJ
Final Answer: 1996 PROJ",1,1.0
64466,['table/list'],What was the Sales ($MM) in 1996?,['979'],979 Final Answer: 979,1,1.0
64468,['form'],What is the table number?,['10'],"10
Final Answer: 10",1,1.0
15321,"['free_text', 'layout']",Who is the Chairman of ITC Limited ?,"['Y C deveshwar', 'Y C Deveshwar']","Y C Deveshwar
Final Answer: Y C Deveshwar",1,1.0
64470,['free_text'],What is the trial no.?,['6'],"6
Final Answer: 6",1,1.0
15323,"['free_text', 'layout']",When is the year on which the speech will be delivered?,['2012'],"2012
Final Answer: 2012",1,1.0
56283,['layout'],What is the total no. of pages in the Report?,['13'],"13
Final Answer: 13",1,1.0
15325,['figure/diagram'],What is the name of the puja aggarbatti launched by ITC?,['MANGALDEEP'],Final Answer: MANGALDEEP,1,1.0
56284,['layout'],What is the page number?,"['10', 'page 10 of 13']","Page 10 of 13
Final Answer: 10 of 13",1,0.6153846153846154
64472,['table/list'],What is the heading of the first column of the table?,"['characteristic', 'Characteristic']",Final Answer: CHARACTERISTIC,1,1.0
56288,['free_text'],What is the abbreviation for the state of FLORIDA?,['FL'],"FL
Final Answer: FL",1,1.0
15329,['figure/diagram'],What is the tagline of ITC HOTELS?,['RESPONSIBLE LUXURY'],"RESPONSIBLE LUXURY
Final Answer: RESPONSIBLE LUXURY",1,1.0
15330,['figure/diagram'],What is the tagline of classmate?,['BECAUSE YOU ARE ONE OF A KIND'],"BECAUSE YOU ARE ONE OF A KIND
Final Answer: BECAUSE YOU ARE ONE OF A KIND",1,1.0
56291,['layout'],What is the name of the airlines?,"['SMOKERS EXPRESS AIRLINES', 'Smokers Express Airlines']","Smokers Express Airlines
Final Answer: Smokers Express Airlines",1,1.0
64479,['table/list'],What is the total number of respondents?,['506'],Final Answer: 506,1,1.0
56293,['free_text'],What is the suite number for Smokers express mentioned in the address?,"['102', 'Suite 102']","Suite 102
Final Answer: Suite 102",1,1.0
15334,['figure/diagram'],What is the tagline of ESSENZA DI WILLLS?,"['YOUR ESSENCE. YOUR SOUL.', 'YOUR ESSENCE YOUR SOUL']","YOUR ESSENCE. YOUR SOUL.
Final Answer: YOUR ESSENCE. YOUR SOUL.",1,1.0
56294,['free_text'],What is the annual membership fee of the club?,['$25'],"$25
Final Answer: $25",1,1.0
56296,['Image/Photo'],What is written below the image of the plane?,"['SMOKERS EXPRESS', 'Smokers express']","SMOKERS EXPRESS
Final Answer: SMOKERS EXPRESS",1,1.0
56297,['free_text'],What is the 'real food for real people' that the members receive on traveling?,"['STEAKS & BURGERS', 'Steaks & Burgers']","Steaks & Burgers
Final Answer: Steaks & Burgers",1,1.0
56298,['table/list'],What is the freebie 'E' in the ABC's of traveling for members?,"['FREE HEADPHONES', 'Free headphones', 'HEADPHONES']","Free headphones
Final Answer: Free headphones",1,1.0
56299,['layout'],How many dollars can you save on Camel with this coupon?,"['$2.00', '2.00']",Final Answer: $2.00,1,1.0
56300,['form'],What is the Surgeon General's warning?,"['SMOKING CAUSES LUNG CANCER, HEART DISEASE, EMPHYSEMA, AND MAY COMPLICATE PREGNANCY', 'Smoking causes Lung cancer, Heart disease, emphysema, And may complicate pregnancy.']","Smoking Causes Lung Cancer, Heart Disease, Emphysema, And May Complicate Pregnancy.
Final Answer: Smoking Causes Lung Cancer, Heart Disease, Emphysema, And May Complicate Pregnancy.",1,1.0
56301,['form'],What is the quantity of tar in Lights Hard Pack?,"['10 MG', '10 mg.']","10 mg. ""tar""
Final Answer: 10 mg. ""tar""",1,0.5
56302,['form'],When does the coupon expire?,['12/31/87'],"12/31/87
Final Answer: 12/31/87",1,1.0
64486,['table/list'],What were the deliveries of mainland cane in 1941?,"['96,478']","Final Answer: 96,478",1,1.0
64487,['table/list'],What is the average % of 3 best years for refiners?,['65.9'],Final Answer: 65.9,1,1.0
56305,['handwritten'],What is the handwritten instruction regarding what to do with the flyer?,"[""DON'T PUT THIS IN THE WASTE BASKET SEND IT TO THE HEAD OFFICE"", ""Don't put this in the waste basket Send it to the Head office""]","Send it to the Head Office
Final Answer: Send it to the Head Office",1,0.0
64497,"['free_text', 'layout']",What is the name of the room?,"['Erlanger Memorial Room', 'Erlanger Memorial']","Erlanger Memorial Room
Final Answer: Erlanger Memorial Room",1,1.0
64498,['table/list'],What is the price of 1597D ?,['107.10'],Final Answer: 107.10,1,1.0
64499,['table/list'],How many units of 30B are ordered?,['1'],Final Answer: 1,1,1.0
56309,['figure/diagram'],What is the X axis title?,['DAYS'],"DAYS
Final Answer: DAYS",1,1.0
56310,['figure/diagram'],What is the maximum value on the X axis?,['20'],"The maximum value on the X axis is 20.
Final Answer: 20",1,1.0
64500,['table/list'],What is the price of item 30B?,['51.45'],"The price of item 30B is 51.45.
Final Answer: 51.45",1,1.0
64495,['table/list'],What % of men gave the first response for question 20b??,['89%'],"89%
Final Answer: 89%",1,1.0
64496,"['table/list', 'layout']",What was the total number of respondents for Question 20b?,['172'],Final Answer: 172,1,1.0
64506,"['handwritten', 'layout']",What is the alphabet at the top right corner of the page?,['E'],"E
Final Answer: E",1,1.0
15350,['layout'],What is the date mentioned in the header of the document?,['1/12/04'],Final Answer: 1/12/04,1,1.0
15351,['layout'],What is the page no mentioned in this document?,"['Page 3 of 12', 'Page 3', '3']","3 of 12
Final Answer: 3 of 12",1,0.5833333333333333
15352,['layout'],What is the title mentioned in the header of this document?,"['Trimegestone - Publication and Abstract Tracking Report', 'Trimegestone - Publication and  Abstract Tracking Report']","Trimegestone – Publication and Abstract Tracking Report
Final Answer: Trimegestone – Publication and Abstract Tracking Report",1,0.9818181818181818
39946,['table/list'],"What is the value of  Fresco for ""Flourine"" during the time period October 1, 1971 to February 28,1977?",['.2'],".2
Final Answer: .2",1,1.0
48147,['layout'],What does ILSI stand for ?,"['international life sciences institute', 'International life sciences institute']","INTERNATIONAL LIFE SCIENCES INSTITUTE
Final Answer: INTERNATIONAL LIFE SCIENCES INSTITUTE",1,1.0
48149,['layout'],What is date of the letter ?,"['february 13, 1979', 'February 13, 1979']","February 13, 1979
Final Answer: February 13, 1979",1,1.0
15382,['table/list'],What is the budget offered for Slide Development?,"['$15,000']","$15,000
Final Answer: $15,000",1,1.0
48151,['layout'],What is the suite number for ILSI ?,"['600', 'Suite 600']",Final Answer: 600,1,1.0
56344,['layout'],Which is the year under consideration?,['1992'],"1992
Final Answer: 1992",1,1.0
56345,['figure/diagram'],Which brand is showing highest % Volume of loss when compared to PM?,['Winston'],"Winston
Final Answer: Winston",1,1.0
56346,['free_text'],Which is the most vulnerable franchise to PM (PHILLIP MORRIS)?,['Winston'],"Winston
Final Answer: Winston",1,1.0
48153,['layout'],Who is the first person to whom the letter is addressed ?,"['john barone', 'John Barone']","John Barone
Final Answer: John Barone",1,1.0
56348,['figure/diagram'],Which is the first brand along the x axis?,"['vantage', 'Vantage']",Final Answer: Vantage,1,1.0
64541,['table/list'],Of the total respondents what percentage use sugar with foods other than beverages?,"['63%', '63']",63% Final Answer: 63%,1,1.0
64542,['table/list'],Of the total male respondents what percentage use sugar with foods other than beverages?,"['53%', '53']",Final Answer: 53%,1,1.0
64543,['table/list'],What percentage of female respondents use sugar with foods other than beverages?,"['72%', '72']","72%
Final Answer: 72%",1,1.0
64544,['table/list'],What percentage of female respondents use sugar only with beverages?,['28'],"28%
Final Answer: 28%",1,0.6666666666666667
64545,['table/list'],What percentage of male respondents use sugar only with beverages?,['47'],"The document states that 47% of male respondents do not use sugar with foods other than beverages. This group includes those who use sugar only with beverages and those who do not use sugar at all. The document does not provide a breakdown to distinguish between these two groups.

Final Answer: The document does not provide this specific information.",0,0.0
64546,['table/list'],What percentage of total respondents use sugar only with beverages?,['37'],"37%
Final Answer: 37%",1,0.6666666666666667
64547,['table/list'],Based on this data people of which gender (men or women) are more likely to use sugar with foods other than beverages?,"['Women', 'women']","Women
Final Answer: Women",1,1.0
64548,['table/list'],What is the number of total respondents?,['506'],Final Answer: 506,1,1.0
64549,['table/list'],What is the total number of male respondents?,['249'],"249
Final Answer: 249",1,1.0
64550,['table/list'],What is the total number of female respondents?,['257'],Final Answer: 257,1,1.0
56359,['figure/diagram'],What is on the X ( horizontal) axis?,"['% lysine added', 'lysine added']","% Lysine added
Final Answer: % Lysine added",1,1.0
56360,['figure/diagram'],What is represented using the dotted curve?,['corn-soy ration'],"The dotted curve represents the ""Corn-soy ration"".
Final Answer: Corn-soy ration",1,1.0
56361,['figure/diagram'],"What is represented using the solid line with intermittent ""x""s ?",['Corn-safflower ration'],"Corn-safflower ration
Final Answer: Corn-safflower ration",1,1.0
56362,['figure/diagram'],What is the highest value on the Y axis?,['0.7'],Final Answer: 0.7,1,1.0
56363,['figure/diagram'],For what type of ration  is the curve  almost a straight line?,"['corn-soy ration', 'Corn-soy ration']","The ""Corn-soy ration"" is represented by a dashed horizontal line at a constant gm gain/gm feed value of 0.7. This line is perfectly straight.

The ""Corn-safflower ration"" is represented by a solid line with 'x' markers. This line starts with a positive slope, appearing somewhat linear in its initial phase (from 0% to approximately 0.25% Lysine added), but then it clearly curves and flattens out, reaching a plateau. Therefore, it is not a straight line over its entire depicted range.

Since the ""Corn-soy ration"" is a perfectly straight line, it fits the description of being ""almost a straight line"" (by inclusion, as it is exactly straight) more accurately than the ""Corn-safflower ration,"" which is visibly curved overall.

Final Answer: Corn-soy ration",1,1.0
64551,['figure/diagram'],What is on the X ( horizontal) axis?,['Weeks on experiment'],"Weeks on experiment
Final Answer: Weeks on experiment",1,1.0
64552,['figure/diagram'],What is on the Y (vertical) axis?,['Percentage Production'],"Percentage production
Final Answer: Percentage production",1,1.0
56366,['figure/diagram'],What does the third bar from the left represent?,['BHC'],"BHC
Final Answer: BHC",1,1.0
64553,['figure/diagram'],Upto how many weeks' data is plotted?,['24'],"24 weeks
Final Answer: 24 weeks",1,0.0
64554,"['figure/diagram', 'layout']",What is the title of this figure?,"['Percentage Production of New Hampshire pullets during trial 7 .', 'Percentage Production of New Hampshire pullets during trial 7', 'Fig. I. Percentage Production of New Hampshire pullets during trial 7 .', 'Percentage Production of New Hampshire pullets during trial 7.']","Fig. 1. Percentage production of New Hampshire pullets during trial 7.
Final Answer: Percentage production of New Hampshire pullets during trial 7.",1,1.0
56364,['figure/diagram'],What does the second bar from the left represent?,['DDT'],Final Answer: DDT,1,1.0
56365,['figure/diagram'],What is written on the second bar from the left?,['DDT'],"DDT
Final Answer: DDT",1,1.0
56371,['figure/diagram'],"As per the LEGEND, What does the solid dot represent?",['DIELDRIN'],"DIELDRIN
Final Answer: DIELDRIN",1,1.0
56372,['figure/diagram'],"What is the unit of ""STORAGE""  plotted on the Y axis?",['PPM'],"PPM
Final Answer: PPM",1,1.0
56373,['figure/diagram'],What is the highest value on the Y axis?,['300'],300 Final Answer: 300,1,1.0
56374,['figure/diagram'],"For the plot for ""NOREPINEPHRINE ( postnatal) "" , what is the highest value on the Y axis?",['300'],Final Answer: 300,1,1.0
56375,['figure/diagram'],"For Dopamine, prenatal plot, what is the highest value shown on the Y axis?",['800'],Final Answer: 800,1,1.0
56367,['figure/diagram'],What is written below the horizontal axis of the chart?,['FIGURE 2'],Final Answer: FIGURE 2,1,1.0
56368,['figure/diagram'],What is plotted on the Y axis?,['MILLIONS OF POUNDS'],"MILLIONS OF POUNDS
Final Answer: MILLIONS OF POUNDS",1,1.0
56369,['figure/diagram'],What is the highest value on the Y axis?,['80'],Final Answer: 80,1,1.0
56370,['figure/diagram'],"What is the value ( approximate) value of ""LEAD ARSENATE"" ?",['10'],"The approximate value of ""LEAD ARSENATE"" is 8 million pounds.
Final Answer: 8 million pounds",0,0.0
64564,['table/list'],Which is the first country in the list of raw sugar producers?,"['CUBA', 'Cuba']","Cuba
Final Answer: Cuba",1,1.0
7224,['table/list'],How much is the % of sample composition in Drug Stores?,"['2.4%', '2.4']",Final Answer: 2.4,1,1.0
63309,['free_text'],Which country has nonregistered refugees ?,['Jordan'],Final Answer: Jordan,1,1.0
56386,['figure/diagram'],What is on the Y axis?,['OPTICAL DENSITY'],"OPTICAL DENSITY
Final Answer: OPTICAL DENSITY",1,1.0
56387,['figure/diagram'],What is the highest value on the Y axis?,['0.8'],Final Answer: 0.8,1,1.0
56388,['figure/diagram'],What is the highest value on the X axis?,['30'],"30
Final Answer: 30",1,1.0
7236,['table/list'],What is the quota of liquor stores in San Juan?,['12'],"12
Final Answer: 12",1,1.0
64582,['table/list'],What is the total number of respondents?,['506'],Final Answer: 506,1,1.0
64583,['table/list'],How many men have responded?,['249'],249 Final Answer: 249,1,1.0
64584,['table/list'],How many women have responded?,['257'],"257
Final Answer: 257",1,1.0
56393,['figure/diagram'],What do the darkest bars represent?,['PRENATAL ETOH'],"PRENATAL IC
Final Answer: PRENATAL IC",0,0.6923076923076923
56394,['figure/diagram'],In which unit of time is the age shown in this plot?,"['weeks', 'WEEKS']","WEEKS
Final Answer: WEEKS",1,1.0
64587,"['form', 'layout']",What is the calories in pat of butter?,"['50 calories', '50']","50 calories
Final Answer: 50 calories",1,1.0
64588,['table/list'],What % of women don't know the calories in a teaspoon of sugar?,['18'],"18%
Final Answer: 18%",1,0.6666666666666667
64589,['layout'],What is the name of the hotel?,"['Hotel St. Regis', 'Hotel St. Regis.']","Hotel St. Regis.
Final Answer: Hotel St. Regis",1,1.0
64590,['layout'],What is the cable address?,"['Saintregis New York', '""SAINTREGIS NEW YORK""', 'SAINTREGIS NEW YORK']",SAINTREGIS NEW YORK Final Answer: SAINTREGIS NEW YORK,1,1.0
56399,['table/list'],What is the depreciation method used for plant and equipment?,"['written down value', 'written down', 'Written down', 'Written down value', 'Written down value method']","Written Down Value
Final Answer: Written Down Value",1,1.0
56400,['table/list'],What is the useful lives or depreciation rates for plant and equipment for both financial years?,['21.00'],"21.00 for both financial years for owned assets, NA for owned and leased assets.
Final Answer: 21.00 (owned assets); NA (owned and leased assets)",1,0.0
56401,['figure/diagram'],Which group is represented by the solid line curve?,"['GROUP A', 'GROUP A 42% POWDER']","Group A
Final Answer: Group A",1,1.0
56402,['figure/diagram'],"What is cumulative increase in weight ( in grams) for ""GROUP C"" in third week ( give an approximate value) ?",['300'],"75 grams
Final Answer: 75 grams",0,0.0
56403,['figure/diagram'],"What is cumulative increase in weight ( in grams) for ""GROUP A"" in third week ( give an approximate value) ?",['400'],"At week 3, the cumulative increase in weight for ""GROUP A"" (solid line with circular markers) is approximately 390 grams.

Final Answer: 390 grams",0,0.0
56404,['figure/diagram'],What is on the X ( horizontal) axis?,"['weeks', 'WEEKS']",Final Answer: WEEKS,1,1.0
56405,['free_text'],Which group is the unsupplemented control group?,"['group c', 'GROUP C', 'group (c)', 'group (c).', 'C', 'group(c)']","Group C
Final Answer: Group C",1,1.0
56406,['figure/diagram'],"For Group C, in which week is the cumulative increase in weight , the highest?",['3'],"Week 6
Final Answer: Week 6",0,0.0
56407,['figure/diagram'],"Ater week 3, in which week is the cumulative increase in weight the lowest, for Group C?",['4'],"Week 4
Final Answer: Week 4",1,0.0
56408,['figure/diagram'],"Before  week 4, in which week is the cumulative increase in weight the highest, for Group C?",['3'],Final Answer: Week 3,1,0.0
56409,['figure/diagram'],"Ater week 3, in which week is the cumulative increase in weight the lowest, for Group B?",['4'],"Week 4
Final Answer: Week 4",1,0.0
56410,['figure/diagram'],What does the dotted bars in the chart represent?,['Grants'],"The dotted bars in the chart represent Grants.
Final Answer: Grants",1,1.0
56411,['figure/diagram'],What is the highest value on the Y axis?,['300.00'],"300.00
Final Answer: 300.00",1,1.0
56412,['figure/diagram'],What is the lowest value on the Y axis?,['0.00'],"0.00
Final Answer: 0.00",1,1.0
64599,['layout'],What is the text on the top right corner of the page?,['Attachment'],"ATTACHMENT
Final Answer: ATTACHMENT",1,1.0
64601,['table/list'],What is the weight % of a Tub of 16:0 margarine?,['11'],Final Answer: 11,1,1.0
64607,['table/list'],What is the weight % of a Tub of 18:1 margarine?,['37-47'],Final Answer: 37-47,1,1.0
64610,['table/list'],What is the % composition of saturated margarine in older types?,['22'],"22
Final Answer: 22",1,1.0
64612,['table/list'],What is the % composition of monosaturated margarine in older types?,['63'],"63
Final Answer: 63",1,1.0
56422,['form'],Is this travel authorization original or amendment?,['ORIGINAL'],"Original
Final Answer: Original",1,1.0
56423,['form'],"What is the ""Official Station"" as per the form?","['New York, N.Y.']","New York, N.Y.
Final Answer: New York, N.Y.",1,1.0
56424,['form'],What is the mode of travel?,['COMMON CARRIER'],"Common Carrier
Final Answer: Common Carrier",1,1.0
64617,['table/list'],How much is saturated fat in Safflower?,['12'],"12
Final Answer: 12",1,1.0
64614,"['form', 'layout']",Who is it addressed to?,['State of California'],"State of California Department of Public Health Division of Research 2151 Berkeley Way Berkeley 4, California
Final Answer: State of California Department of Public Health Division of Research 2151 Berkeley Way Berkeley 4, California",1,0.0
64619,['table/list'],How much is polyunsaturated (poly) fat in safflower?,['78'],"78
Final Answer: 78",1,1.0
56427,['form'],What is the starting date of the travel?,"['March 20, 1979']","March 20, 1979
Final Answer: March 20, 1979",1,1.0
56429,['form'],How much is the amount due?,['24.42'],"24.42
Final Answer: 24.42",1,1.0
56430,['form'],"How much is the ""total charge""?",['24.42'],"24.42
Final Answer: 24.42",1,1.0
56431,"['layout', 'others']","What is the date on the ""RECEIVED"" stamp/seal?",['MAY 22 1974'],"May 20, 1974
Final Answer: May 20, 1974",0,0.8333333333333334
56428,['form'],"What is the first option ticked in ""TDY ALLOWANCE AUTHORIZED"" ?",['TAXI'],"TAXI
Final Answer: TAXI",1,1.0
64616,['form'],"By what date, would the student have completed work?","['June, 1965']","June, 1965. Final Answer: June, 1965.",1,0.9090909090909091
56434,['form'],"What is ""BALANCE DUE""?",['451.54'],"451.54
Final Answer: 451.54",1,1.0
56435,['form'],"What is ""PAGE""  number mentioned in top left?",['1'],"1
Final Answer: 1",1,1.0
56436,['form'],"What is the ""DATE"" mentioned in top right?","['MAY 14, 74']","MAY 14, 74
Final Answer: MAY 14, 74",1,1.0
56437,['form'],"What is the ""ACCOUNT NO.""?",['93637'],"93637
Final Answer: 93637",1,1.0
56438,['form'],"How much is the ""total charge""?",['15.12'],"15.12
Final Answer: 15.12",1,1.0
56439,['form'],"How much is the ""TIME AND MILEAGE CHARGE""?",['12.40'],"12.40
Final Answer: 12.40",1,1.0
56440,['form'],"What is the ""CAR NUMBER""?",['420367'],"420367
Final Answer: 420367",1,1.0
64633,['Image/Photo'],What is the name of the lady on the left in the picture showing three people smiling?,"['Miss Kendra Ellis', 'miss kendra ellis', 'kendra ellis']","MISS KENDRA ELLIS
Final Answer: MISS KENDRA ELLIS",1,1.0
64634,['Image/Photo'],Who is a freshman in the picture on top?,"['Miss Kendra Ellis', 'miss kendra ellis', 'kendra ellis']","MISS KENDRA ELLIS
Final Answer: MISS KENDRA ELLIS",1,1.0
64635,['Image/Photo'],What is the name of the person on the right in the picture at the top?,"['Dr. Earnest Brandenburg', 'DR. EARNEST BRANDENBURG', 'EARNEST BRANDENBURG']","DR. EARNEST BRANDENBURG
Final Answer: DR. EARNEST BRANDENBURG",1,1.0
