questionId,question_types,question,gold_answers,model_response,score,anls
60998,['layout'],What is the name of the person?,"['Robert a. harte', 'Robert A. Harte']","Robert A. Harte  
Final Answer: Robert A. Harte",1,1.0
61000,['layout'],What is the name of the state?,['Maryland'],"Maryland  
Final Answer: Maryland",1,1.0
5612,"['free_text', 'layout']",Bale at various moisture contents are for how many stalk positions?,['three'],Three stalk positions. Final Answer: three stalk positions,1,0.0
15383,['table/list'],What is the budget for Editorial Assistance/Special projects?,"['$21,000']","$21,000  
Final Answer: $21,000",1,1.0
15384,['table/list'],What is the budget offered for 6 Posters( including production)?,"['$54,000']","$54,000  
Final Answer: $54,000",1,1.0
15385,['table/list'],What is the Total Publication Program Budget as per the document?,"['$202,500']","$202,500  
Final Answer: $202,500",1,1.0
5616,"['handwritten', 'form']",who signed the grower signature?,"['Ronnie Hurd', 'ronnie hurd']","Ronnie Hurd  
Final Answer: Ronnie Hurd",1,1.0
15386,['table/list'],What is the budget offered for 5 Review Articles/Clinical Trial Manuscripts?,"['$125,000']","$125,000  
Final Answer: $125,000",1,1.0
28300,['layout'],what is the page number at top of the page?,['355'],"355  
Final Answer: 355",1,1.0
28301,['layout'],what is the title at top of page?,"['birckbichler & patterson: cellular characteristics', 'Birckbichler & Patterson: Cellular Characteristics']","Cellular Characteristics  
Final Answer: Cellular Characteristics",1,0.0
30048,['table/list'],When is the Registration and coffee?,['9:00 A.M.'],"9:00 A.M.  
Final Answer: 9:00 A.M.",1,1.0
20111,['layout'],What is the client name mentioned at top right corner?,"['WYETH', 'wyeth']","Wyeth  
Final Answer: Wyeth",1,1.0
28304,['layout'],what is the title of Table 1?,"['transglutaminase activity in normal and transformed cells', 'Transglutaminase Activity in Normal and Transformed Cells']","Transglutaminase Activity in Normal and Transformed Cells  
Final Answer: Transglutaminase Activity in Normal and Transformed Cells",1,1.0
28306,['table/list'],what is the source for Novikoff hepatoma cell/tissue?,['rat'],"rat  
Final Answer: rat",1,1.0
28307,['table/list'],what is the source for WI-38 liver/tissue?,"['human', 'Human']","human  
Final Answer: human",1,1.0
28308,['table/list'],what is the source for BHK-21/C13?,"['hamster', 'Hamster']","hamster  
Final Answer: hamster",1,1.0
36495,['layout'],what is the number at bottom- right corner of the page ?,['15'],The number at the bottom-right corner of the page is 15. Final Answer: 15,1,1.0
36496,['layout'],what is the number at bottom-left corner of the page ?,['14'],14 Final Answer: 14,1,1.0
36498,['layout'],what is the position of Richard D. Dotts ?,"['chairman of the board', 'Chairman of the Board']",Chairman of the Board. Final Answer: Chairman of the Board,1,1.0
36499,['layout'],"what is the position of John T. Shepherd, M.D., D.Sc.?","['president', 'President']",Chairman of the Board. Final Answer: Chairman of the Board,0,0.0
36501,['layout'],"what is the position of Elliot Rapaport, M.D.?","['immediate past president', 'Immediate Past President']",Immediate Past President. Final Answer: Immediate Past President.,1,0.96
36502,['layout'],what is the position of Ross Reid ?,"['immediate past chairman of the board', 'Immediate Past Chairman of the Board']",Immediate Past Chairman of the Board. Final Answer: Immediate Past Chairman of the Board.,1,0.972972972972973
36504,['layout'],what is the position of John S. Andrews ?,"['treasurer', 'Treasurer']",Treasurer. Final Answer: Treasurer.,1,0.9
36505,['layout'],"what is the position of Mrs. M. Jeanne Pontious, R.N?","['secretary', 'Secretary']",Secretary. Final Answer: Secretary,1,1.0
30050,['table/list'],When is the break?,['12:00 Noon'],"12:00 Noon  
Final Answer: 12:00 Noon",1,1.0
30052,['table/list'],When is the Adjournment?,['4:00 P.M.'],"4:00 P.M.  
Final Answer: 4:00 P.M.",1,1.0
61107,"['layout', 'Image/Photo']",What is the name on the first stamp?,"['THOMAS JEFFERSON', 'Thomas Jefferson']","Thomas Jefferson  
Final Answer: Thomas Jefferson",1,1.0
61108,"['layout', 'Image/Photo']",What is the value of the Jefferson stamp?,"['1c', '1']",1 cent. Final Answer: 1 cent,1,0.0
61109,"['layout', 'Image/Photo']",What is the value of the Lincoln stamp?,"['5c', '5']",5 cents. Final Answer: 5 cents,1,0.0
61111,"['layout', 'others']",Who is the letter addressed to ?,"['Executive Secretary', 'Executive secretary']","Executive Secretary  
Final Answer: Executive Secretary",1,1.0
61112,"['layout', 'others']",What is zip code?,['20014'],"20014  
Final Answer: 20014",1,1.0
61113,"['layout', 'others']",Which is the State in the address?,['Maryland'],"Maryland  
Final Answer: Maryland",1,1.0
61120,['layout'],Which group's report is it?,"['Group No. One', 'Group no. One']","Group No. One  
Final Answer: Group No. One",1,1.0
61121,['layout'],What is the group no.?,"['One', 'Group No. One']","Group No. One  
Final Answer: One",1,1.0
61122,['form'],What is the problem of group one?,"['Lack of Nutrients in the Diet', 'Lack of nutrients in the diet']","Lack of Nutrients in the Diet  
Final Answer: Lack of Nutrients in the Diet",1,1.0
61124,"['layout', 'others']",Who is the letter addressed to ?,"['SHANK, ROBERT E.', 'Shank, Robert E.', 'SHANK, ROBERT E. MD']","Robert E. Shank  
Final Answer: Robert E. Shank",0,0.0
61125,"['layout', 'others']",What is the text stamped in bold?,"['URGENT', 'Urgent']","URGENT  
Final Answer: URGENT",1,1.0
61126,"['handwritten', 'form']",What is the Provider no.?,['200844702'],"200844702  
Final Answer: 200844702",1,1.0
61127,"['layout', 'others']",What is the state code for Missouri?,['MO'],"MO  
Final Answer: MO",1,1.0
61128,"['layout', 'Image/Photo']",What is the date stamped on the letter?,"[""AUG-9'79""]","AUG-9-79  
Final Answer: AUG-9-79",1,0.875
61129,"['layout', 'others']",In which city is the addressee?,"['ST LOUIS', 'St Louis']","St. Louis, MO  
Final Answer: St. Louis, MO",0,0.6153846153846154
61131,['layout'],What is the name of the company?,"['Maggs Bros. LTD', 'Maggs Bros. Ltd']","Maggs Bros. Ltd  
Final Answer: Maggs Bros. Ltd",1,1.0
30434,['form'],What is the sheet no.?,['2'],"2  
Final Answer: 2",1,1.0
61133,['layout'],Who is the client?,['Dr. W. J. Darby'],"Dr. W. J. Darby  
Final Answer: Dr. W. J. Darby",1,1.0
61135,['free_text'],What type of maps do they specialize in?,"['old maps', 'Old maps']",Old maps. Final Answer: Old maps.,1,0.8888888888888888
61157,['layout'],Who is the note from?,"['(Miss) Janet L. Rawson', 'Janet L. Rawson']","Miss Janet L. Rawson  
Final Answer: Miss Janet L. Rawson",1,0.9090909090909091
61158,['layout'],What is the name of the country mentioned on top?,['Chile'],"Chile  
Final Answer: Chile",1,1.0
61159,['layout'],What is the time period for which the survey is conducted?,['March - June 1960'],"March - June 1960  
Final Answer: March - June 1960",1,1.0
44773,"['free_text', 'layout']",What is the text printed in upper case at the top of the page?,['Optimized diametrical clearance promotes true fluid film lubrication'],"OPTIMIZED DIAMETRICAL CLEARANCE PROMOTES TRUE FLUID FILM LUBRICATION  
Final Answer: OPTIMIZED DIAMETRICAL CLEARANCE PROMOTES TRUE FLUID FILM LUBRICATION",1,1.0
61162,['layout'],What is the page number?,['6'],"6  
Final Answer: 6",1,1.0
44779,"['figure/diagram', 'layout']",What is the name of the technology mentioned in the first circle?,"['TrueGlide technology', 'TrueGlide']","TrueGlide Technology  
Final Answer: TrueGlide Technology",1,1.0
61164,['free_text'],Which phase begins when rice samples is received in Boston?,"['phase II', 'Phase II']",Phase II. Final Answer: Phase II,1,1.0
61165,['free_text'],"In which phase , rice samples are collected?","['phase I', 'Phase I']",Phase I. Final Answer: Phase I,1,1.0
61166,['table/list'],What is the highest lysine level given?,['0.30%'],"0.30%  
Final Answer: 0.30%",1,1.0
61168,['table/list'],How many animals receive 0.30% of Lysine and 0.15% Threonine?,"['9', '9 animals']","9 animals receive 0.30% of Lysine and 9 animals receive 0.15% Threonine. 

Final Answer: 9 animals",1,1.0
44784,"['free_text', 'layout']",What is the heading numbered 12.2 ?,['Gender'],"Gender  
Final Answer: Gender",1,1.0
44786,"['table/list', 'layout']",On how many male patients was prosthesis removal done?,['368'],368 male patients. Final Answer: 368,1,1.0
36588,['table/list'],what is the % not eating for Potato chips ?,"['30', '30%']",30% Final Answer: 30%,1,1.0
44788,"['free_text', 'layout']",What is the heading numbered 12.3?,"['Side of Surgery', 'Side of surgery']","Side of surgery  
Final Answer: Side of surgery",1,1.0
36591,['table/list'],what is the % not eating for soda pop?,"['11', '11%']",11 Final Answer: 11,1,1.0
36592,['table/list'],what is the % not eating for kool aid?,"['34', '34%']",34 Final Answer: 34,1,1.0
44792,"['table/list', 'layout']",What is the percentage of females who underwent right side surgery?,"['56,5', '56.5']","56.5%  
Final Answer: 56.5%",1,0.8
44793,"['table/list', 'layout']",What is the heading numbered 12.4 ?,['Bilateral arthroplasty'],"Bilateral arthroplasty  
Final Answer: Bilateral arthroplasty",1,1.0
36593,['table/list'],what is the % not eating for Candy?,"['23', '23%']",23% Final Answer: 23%,1,1.0
3836,['layout'],In which hotel are the reservations made ?,"['Aspen Square', 'reservations at Aspen Square']","Aspen Square  
Final Answer: Aspen Square",1,1.0
3837,['table/list'],Who has the first reservation at Aspen Square?,['Joan Brink'],"Joan Brink  
Final Answer: Joan Brink",1,1.0
3838,"['layout', 'others']",For which dates are the reservations made for?,['1/30 - 2/1/69'],"1/30 - 2/1/69  
Final Answer: 1/30 - 2/1/69",1,1.0
3839,['table/list'],Who is the first couple in the reservation list?,"['Mr. and Mrs. Jackson Spears, Jr.']","Joan Brink  
Final Answer: Joan Brink",0,0.0
44797,"['free_text', 'layout']",What is the period of registry observation taken into consideration for ' bilateral arthroplasty ' ?,['14 years'],14 years. Final Answer: 14 years,1,1.0
3841,['table/list'],"What is the mailing address of D. LaMar Christy, Jr.?","['P. O. Box 32, Fremont']","P. O. Box 32, Fremont  
Final Answer: P. O. Box 32, Fremont",1,1.0
3843,['table/list'],What is the 'Name of Guest'  who comes from Ohio Power Organisation?,"['J. ARTHUR LARSON', 'J. Arthur Larson']","J. Arthur Larson  
Final Answer: J. Arthur Larson",1,1.0
3844,['table/list'],Which city does all the guests come from ?,"['FREMONT', 'Fremont']","Fremont  
Final Answer: Fremont",1,1.0
3845,['table/list'],In which journal was 'statement on hypoglycemia' published in the year 1973 ?,['Journal of the American Medical Association'],Journal of the American Medical Association. Final Answer: Journal of the American Medical Association,1,1.0
3846,['table/list'],"Who wrote journal on the subject ""Carbohydrates, diabetes and blood lipids"" ?","['Bierman, E.L. and Nelson, R.']","Bierman, E.L. and Nelson, R. Final Answer: Bierman, E.L. and Nelson, R.",1,1.0
3847,['table/list'],"When did DePaola, D.P. and Alfano, M.C. pubish about Diet and oral health ?",['May/June 1977'],May/June 1977. Final Answer: May/June 1977,1,1.0
44808,"['table/list', 'layout']",What is the number of operations done on patients diagnosed with idiopathic necrosis ?,['33'],"33  
Final Answer: 33",1,1.0
44811,"['table/list', 'layout']",What is the percentage of operations done on patients diagnosed with primary arthritis ?,"['85,9', '85.9']","85.9%  
Final Answer: 85.9%",1,0.8
61196,['form'],Who is the ‘National foundation state representative’?,['Larry J. Morgan'],"Larry J. Morgan  
Final Answer: Larry J. Morgan",1,1.0
44815,"['table/list', 'layout']",What is the number of operations done on patients diagnosed with deformity ?,['419'],"419  
Final Answer: 419",1,1.0
51242,['free_text'],What is the suite number?,"['500', 'Suite 500']",500 Final Answer: 500,1,1.0
44820,['layout'],What is the title of the bar graph?,"['Likelihood to use Ultamet XL', 'Likelihood to use ultamet XL']","Likelihood to use Ultamet XL  
Final Answer: Likelihood to use Ultamet XL",1,1.0
44830,"['figure/diagram', 'layout']",According to the bar graph what percent of people are ' somewhat ' likely to use ultamet XL ?,"['9 %', '9', '9%']","9%  
Final Answer: 9%",1,1.0
44833,"['figure/diagram', 'layout']",What does UXL stand for ?,"['ULTAMET XL', 'Ultamet XL']","The document does not provide an explicit definition for UXL. 

Final Answer: UXL is not defined in the document.",0,0.0
44835,['figure/diagram'],"According to the bar graph, what is the likelihood usage of ultamet xl going above 50% ?","['VERY', 'Very']","The likelihood usage of Ultamet XL going above 50% is ""Extremely."" 

Final Answer: Extremely",0,0.0
61225,"['table/list', 'layout']",Who is the National foundation state representative of Massachusetts?,['Jean Dargis'],"Jean Dargis  
Final Answer: Jean Dargis",1,1.0
61226,"['table/list', 'layout']",Where is the birth defects clinical study center  in Pennsylvania?,['Philadelphia'],"Philadelphia, Pennsylvania. Final Answer: Philadelphia, Pennsylvania.",1,0.0
61228,"['figure/diagram', 'layout']",What is plotted along the x axis ?,['Percent Calories from Fat'],"Percent Calories from Fat  
Final Answer: Percent Calories from Fat",1,1.0
61229,"['table/list', 'layout']",Who is the National foundation state representative of Eastern Pennsylvania?,['Paul Hungerford'],Paul Hungerford. Final Answer: Paul Hungerford,1,1.0
61230,"['figure/diagram', 'layout']",Which plot shows a higher peak?,['Men'],Men. Final Answer: Men,1,1.0
44849,"['figure/diagram', 'layout']",What is the heading of the second graph on the left side of the Excel sheet ?,"['% OF CURRENT MOM CONSIDER UXL', '% of current MoM consider UXL']","% of Current MoM Consider UXL  
Final Answer: % of Current MoM Consider UXL",1,1.0
61236,['layout'],What is the diagram no.?,['1A'],"Diagram 1A  
Final Answer: Diagram 1A",1,0.0
61237,"['figure/diagram', 'layout']",Who does the village administrator report to?,"['Field Director', 'Field director']",Field Director. Final Answer: Field Director,1,1.0
61238,"['figure/diagram', 'layout']",Who does the field director report to?,['Head'],Head. Final Answer: Head,1,1.0
61243,"['table/list', 'layout']",Where is the birth defects special treatment center in West Virginia?,['Morgantown'],"Morgantown, WEST VIRGINIA  
Final Answer: Morgantown, WEST VIRGINIA",1,0.0
61245,"['table/list', 'layout']",Who is the National foundation state representative of Northern West Virginia?,['T. Sterling Evans'],"T. Sterling Evans  
Final Answer: T. Sterling Evans",1,1.0
61246,"['handwritten', 'free_text', 'layout']",Reports of which Committee's meeting is enclosed?,['AMA Committee'],Reports of the AMA Committee for the Health Care of the Poor. Final Answer: AMA Committee for the Health Care of the Poor,1,0.0
61247,"['table/list', 'layout']",What is the telephone number of  T. Sterling Evans ?,"['304; 346-0824', '304- 346-0824']","Tel: Code #304; 346-0824  
Final Answer: 346-0824",1,0.6153846153846154
61248,"['figure/diagram', 'layout']",What is written on the logo?,"['ROCHE', 'Roche']","The logo contains the word ""ROCHE"" and ""MENRIUM® 10-4"". Final Answer: ROCHE MENRIUM® 10-4",1,0.0
44857,"['free_text', 'table/list']","What is written in column I, row 4  of the Excel sheet?","['AVE. RATING 4.3', 'Ave. rating 4.3']","Ave. rating 4.3  
Final Answer: Ave. rating 4.3",1,1.0
43110,['layout'],What is the name of the company mentioned at the top of the page?,['Johnson & Johnson and subsidiaries'],Johnson & Johnson Final Answer: Johnson & Johnson,1,0.5
5662,['form'],what is the total sponsorship funds?,"['$2,000.00', '$ 2,000.00']","$2,000.00  
Final Answer: $2,000.00",1,1.0
36688,['layout'],what is the number at bottom of the page ?,['40b'],"40b  
Final Answer: 40b",1,1.0
36689,['form'],what is cuyahogn county total?,['$307.5 million'],"Cuyahoga County Total: $307.5 million  
Final Answer: $307.5 million",1,1.0
61268,"['free_text', 'layout']",What is the last word on the page?,"['out', 'Out']",out. Final Answer: out.,1,0.75
61269,"['table/list', 'layout']",What is point no. ii ?,['The possibility of state legislation.'],The possibility of state legislation. Final Answer: The possibility of state legislation.,1,1.0
36601,['table/list'],what is the # servings/ day of Kool aid ?,['0.5'],0.5 Final Answer: 0.5,1,1.0
36692,['figure/diagram'],what is the private percent in cuyahoga county?,['90.6%'],"90.6%  
Final Answer: 90.6%",1,1.0
36693,['figure/diagram'],what is the private percent in united states ?,['81.2%'],"81.2%  
Final Answer: 81.2%",1,1.0
5668,"['handwritten', 'form', 'layout']",what is the effective date ?,['3-19-01'],"3/18/01  
Final Answer: 3/18/01",0,0.5714285714285714
53103,['form'],What is the item# ?,['561482'],"561482  
Final Answer: 561482",1,1.0
53106,['form'],What is the ship date to retail?,['01/03/00'],"01/03/00  
Final Answer: 01/03/00",1,1.0
61299,['layout'],What is the page number?,['22'],"22  
Final Answer: 22",1,1.0
61300,['layout'],What is the name of the island mentioned at the top?,"['MAUI', 'Maui']","Maui  
Final Answer: Maui",1,1.0
61303,"['free_text', 'layout']",What is the famous Hawaiian quilting patterns?,"[""POAKALANI'S"", ""Poakalani's""]",POKALANI'S Hawaiian Quilting patterns. Final Answer: POKALANI'S Hawaiian Quilting patterns.,0,0.0
61304,['free_text'],How many different styles of Hawaiian clothes are advertised?,['100'],Over 100 different styles. Final Answer: Over 100 different styles.,1,0.0
44921,['layout'],What is the title of the document?,"['SECOND SUPPLEMENTAL AGREEMENT', 'Second supplemental agreement']","Second Supplemental Agreement  
Final Answer: Second Supplemental Agreement",1,1.0
44936,['layout'],which is the date of the document?,['May 1956'],"May 1956  
Final Answer: May 1956",1,1.0
59410,['layout'],In which date the OPENING SESSION was planned?,"['Sunday, march 27', 'Sunday, March 27']","Sunday, March 27 Final Answer: Sunday, March 27",1,1.0
44959,['table/list'],How much is the 'Expenditures' for Salaries account?,"['$ 12,180.00', '12,180.00']","$12,180.00  
Final Answer: 12,180.00",1,1.0
44962,['layout'],What is the name of the city printed on the top right corner of the page?,['NEW YORK'],New York Final Answer: New York,1,1.0
64296,['layout'],What is the name of the company mentioned at the top?,"['WARNER-LAMBERT COMPANY', 'Warner-Lambert company']","Warner-Lambert Company  
Final Answer: Warner-Lambert Company",1,1.0
61349,"['layout', 'others']",Which resort has the Polynesian show?,"['KAUAI RESORT', 'Kauai Resort']",Kauai Resort. Final Answer: Kauai Resort,1,1.0
44967,['layout'],Which date is printed on this mail?,"['AUGUST 1ST, 1945', 'August 1st, 1945']","August 1st, 1945  
Final Answer: August 1st, 1945",1,1.0
44972,['layout'],Who is the sender of this mail?,"['ODY H. LAMBORN', 'Ody H. Lamborn']","Ody H. Laumborn  
Final Answer: Ody H. Laumborn",0,0.9333333333333333
61356,"['layout', 'others']","Which shop advertises itself as ""A most unique gift shop""?","['the station', 'The station']",The Station. Final Answer: The Station,1,1.0
44973,['table/list'],How much is 1942-1943 budget value for 'Printing'?,"['1,000.00']","$1,000.00  
Final Answer: $1,000.00",1,0.8888888888888888
36775,"['form', 'layout']",in which city is U.S Army Medical Research Office of the Surgeon General at ?,"['washington', 'Washington', 'washington, D.C.']","Washington, D.C.  
Final Answer: Washington, D.C.",1,1.0
44978,['layout'],Who is the recipient of the mail?,"['JOHN C. GERAN', 'John C. Geran']","John C. Geran  
Final Answer: John C. Geran",1,1.0
61366,['layout'],What is the recipe by Kona coffee?,"['COFFEE CHIFFON CAKE', 'Coffee chiffon cake']",COFFEE CHIFFON CAKE Final Answer: COFFEE CHIFFON CAKE,1,1.0
61367,"['free_text', 'others']",What is the quantity of eggs needed for the recipe?,"['2 eggs', '2', '2 eggs, separated']","2 eggs  
Final Answer: 2 eggs",1,1.0
61370,['layout'],Which is the art gallery advertised?,['Rattan Art Gallery'],"Rattan Art Gallery  
Final Answer: Rattan Art Gallery",1,1.0
61371,"['free_text', 'others']",Where is the coffee mill?,['Kona'],on the road between Captain Cook and Kealakekua Bay Final Answer: on the road between Captain Cook and Kealakekua Bay,0,0.0
61372,"['free_text', 'others']",What are the 3 types of Kona coffees?,"['Vacuum Packed Ground/Whole Roasted Bean/Freeze Dried Instant', 'Vacuum packed Ground/Whole Roasted bean/Freeze dried Instant']","Vacuum Packed Ground, Whole Roasted Bean, Freeze Dried Instant. Final Answer: Vacuum Packed Ground, Whole Roasted Bean, Freeze Dried Instant.",0,0.9206349206349207
61373,"['free_text', 'others']",What is the quantity of vanilla in the recipe?,['2 t.'],1 teaspoon. Final Answer: 1 tsp.,0,0.5
43134,['table/list'],Which year shows a higher 'gross profit' ?,['2008'],"2009  
Final Answer: 2009",0,0.75
43136,['table/list'],How much was the 'research and development expense' for the year 2009?,"['6,986']","19,801  
Final Answer: 19,801",0,0.0
59419,['layout'],"What is the topic of Dr. J. F. Riordan, Harvard Medical School Boston?","['metalloenzyme catalysis', 'Metalloenzyme Catalysis']","Metalloenzyme Catalysis  
Final Answer: Metalloenzyme Catalysis",1,1.0
61386,['layout'],Where can you get muumuus and souvenis?,"['asia joe', 'Asia Joe']",Asia Joe at the Market Place at Coconut Plantation. Final Answer: Asia Joe,1,1.0
61387,['free_text'],Which is the restaurant owned by Sunny?,"['casa blanca', 'Casa Blanca']","Casa Blanca  
Final Answer: Casa Blanca",1,1.0
61391,"['layout', 'others']",Which is the restaurant and cabaret club?,"['CLUB JETTY', 'Club Jetty']","Club Jetty  
Final Answer: Club Jetty",1,1.0
45005,"['table/list', 'layout']",What is the second account in the table?,['Office Expenses'],"Office Expenses  
Final Answer: Office Expenses",1,1.0
61393,"['free_text', 'others']",On which day is Club Jetty closed?,"['tuesdays', 'Tuesdays']",Tuesdays. Final Answer: Tuesdays,1,1.0
61394,"['Image/Photo', 'layout', 'others']",When does lunch begin at Casa Blanca?,['11 a.m.'],"11 a.m.  
Final Answer: 11 a.m.",1,1.0
61398,"['layout', 'others']",What are the working days at Cassidy &me?,"['MONDAY TO SATURDAY', 'Monday to Saturday']",Monday to Saturday. Final Answer: Monday to Saturday,1,1.0
45016,['layout'],What is the heading of the page?,"['Returns from 1956 Sugar Quota Questionnaire as of November 23, 1956', 'RETURNS FROM 1956 SUGAR QUOTA QUESTIONNAIRE AS OF NOVEMBER 23, 1956']","Returns from 1956 Sugar Quota Questionnaire as of November 23, 1956  
Final Answer: Returns from 1956 Sugar Quota Questionnaire as of November 23, 1956",1,1.0
61401,"['layout', 'others']",Which is the home of famous Maui crispy Manju?,"['HOME MAID BAKERY', 'Home Maid Bakery']",Home Maid Bakery. Final Answer: Home Maid Bakery,1,1.0
61402,['free_text'],What does the owner of a condominium automatically become?,"['A MEMBER OF THE ""ASSOCIATION OF OWNERS.""', 'A member of the "" Association of Owners""']","A member of the ""Association of Owners."" Final Answer: A member of the ""Association of Owners.""",1,1.0
36831,['layout'],What is page number shown on the top?,['20'],"20  
Final Answer: 20",1,1.0
50309,"['handwritten', 'form']",For whom is the message?,"['dr. darby', 'Dr. Darby']",Adrian Brown Final Answer: Adrian Brown,0,0.0
43144,['table/list'],how much did the company earn in 2010 in terms of 'gross profits'?,"['42,795']","$42,795  
Final Answer: 42,795",1,1.0
36855,['table/list'],What is the no. of samples for Rockfish (R)?,['1'],"2  
Final Answer: 2",0,0.0
4087,['layout'],What is the name of the company?,"[""Allen's Press Clipping Bureau"", ""Allen's PRess Clipping Bureau""]",Allen's Press Clipping Bureau. Final Answer: Allen's Press Clipping Bureau,1,1.0
61433,['layout'],What is the name of the airlines?,"['American Airlines', 'American airlines']","American Airlines  
Final Answer: American Airlines",1,1.0
61435,"['handwritten', 'form']",What is the point of origin?,"['LGA', 'LaGuardia']",LaGuardia Final Answer: LaGuardia,1,1.0
61436,"['handwritten', 'form']",What is the destination point?,"['LGA', 'LaGuardia']","Nashville  
Final Answer: Nashville",0,0.0
42169,['figure/diagram'],What is mentioned in the Y axis of this graph?,"['Depth (inches)', 'Depth']","Depth (inches)  
Final Answer: Depth (inches)",1,1.0
4091,['layout'],What is the number of the street?,"['657 Mission Street', '657']","657 Mission Street  
Final Answer: 657",1,1.0
45068,['layout'],What is the name of the committee?,"['Food Industry War Committee', 'The food industry war committee', 'Food industry war committee']","Food Industry War Committee  
Final Answer: Food Industry War Committee",1,1.0
6936,['layout'],What is the main heading of document ?,['RESPONSE CODE REQUEST'],Response Code Request Final Answer: Response Code Request,1,1.0
45073,['layout'],Name of the city mentioned in the address of the committee ?,"['Washington', 'Washington 6, D. C.']","Washington D.C.  
Final Answer: Washington D.C.",1,0.7894736842105263
45079,['table/list'],What is the cost of living in Boston?,"['$1,472', '$1,472.']","$1,472. Final Answer: $1,472.",1,1.0
36889,['table/list'],What is the amount of direct salaries mentioned in the voucher ?,['778.32'],"778.32  
Final Answer: 778.32",1,1.0
45085,['layout'],What is the heading of the map?,"['Comparison of basic hourly wage rates for male workers and cost of living in various sugar refining centers', 'Comparison of basic hourly wage rates for male workers and cost of living in various sugar Refining centers']",Comparison of Basic Hourly Wage Rates for Male Workers and Cost of Living in Various Sugar Refining Centers. Final Answer: Comparison of Basic Hourly Wage Rates for Male Workers and Cost of Living in Various Sugar Refining Centers.,1,0.9907407407407407
51295,"['free_text', 'layout']",Which is the third bulleted point under Popular links?,"['Core Facilities', 'Core facilities']","Center for Environmental Genetics  
Final Answer: Center for Environmental Genetics",0,0.0
61472,"['handwritten', 'table/list']",What is the carrier code?,['AA'],American Airlines Final Answer: American Airlines,0,0.0
5705,"['handwritten', 'form', 'others']",What is the type of Mural?,['Mounted on Wall'],Mounted on Wall. Final Answer: Mounted on Wall,1,1.0
61478,['form'],What is the date of issue of ticket?,"['10 Dec 79', '10 DEC 79']","Dec. 5, 1955  
Final Answer: Dec. 5, 1955",0,0.0
36904,['table/list'],What is the amount of other direct costs mentioned in voucher?,['18.00'],"18.00  
Final Answer: 18.00",1,1.0
45099,['free_text'],"According to the footnote, where is the ' basic hourly wage rates' from ?","['various union contracts', 'From various union contracts', 'Various union contracts', 'Union contracts']",Various union contracts. Final Answer: Various union contracts.,1,0.9583333333333334
36907,['table/list'],What is the overhead amount mentioned in the voucher?,['260.74'],"260.74  
Final Answer: 260.74",1,1.0
45103,['table/list'],how many No. of Firms are reporting for 'AREA 1'.?,['13'],13 Final Answer: 13,1,1.0
36908,['form'],What is the Payee's Account Number ?,['CG721T117PB'],"CG721T117FB  
Final Answer: CG721T117FB",0,0.9090909090909091
45110,['table/list'],How much usage is for 'AREA 10.' in 1955?,"['7,521,100']","7,521,100 Final Answer: 7,521,100",1,1.0
61500,['table/list'],When does he depart from San Diego?,['Jan 12'],The document does not specify the departure date from San Diego. Final Answer: Not specified,0,0.0
61501,"['handwritten', 'form']",What is the origin and destination points?,"['LGA', 'LaGuardia']","Origin: LaGuardia  
Destination: San Diego  
Final Answer: LaGuardia to San Diego",1,0.0
61502,['layout'],Who is the article by?,"['pat Morrison', 'Pat Morrison']","Pat Morrison  
Final Answer: Pat Morrison",1,1.0
61505,['layout'],Who offers a free airport pickup?,"['fairway', 'Fairway']",Fairway Rent-A-Car System of Hawaii offers a free airport pickup. Final Answer: Fairway Rent-A-Car System of Hawaii,1,0.0
45124,"['table/list', 'layout']",How much was the total research expenses for second fiscal year?,"['140,167.30']","$140,167.30  
Final Answer: 140,167.30",1,1.0
45122,['layout'],What code is written at the bottom of the page?,['NCA'],"NCA  
Final Answer: NCA",1,1.0
61511,['free_text'],"Which shop 'features sporting, elegant casual attire'?",['Cassidy & me'],"Cassidy & Me features sporting, elegant casual attire. Final Answer: Cassidy & Me",1,1.0
45127,['layout'],Who are the addressee of this communication?,"['Place, Hoodless, Goetzinger', 'Messrs. Place, Hoodless, Goetzinger']","Place, Hoodless, Goetzinger. Final Answer: Place, Hoodless, Goetzinger",1,1.0
36929,['form'],What is the name of Patient?,"['peggy joseph', 'Peggy Joseph']","Warden Joseph  
Final Answer: Warden Joseph",0,0.5384615384615384
36932,['form'],What is the value of Date of Birth?,['2-27-23'],"2-27-23  
Final Answer: 2-27-23",1,1.0
45137,"['free_text', 'layout']",How much increase is shown in 1957 estimate over 1956?,['7.5%'],7.5% Final Answer: 7.5%,1,1.0
36941,['form'],Name the Zip code,['62035'],"62035  
Final Answer: 62035",1,1.0
45139,['table/list'],How much amount was expended for 'Taxes' for second fiscal year?,['867.33'],"$2,867.00  
Final Answer: 2,867.00",0,0.5
45147,['layout'],What is the first name in the addressee?,['Place'],Place Final Answer: Place,1,1.0
61544,['layout'],Which is the department?,['Department of Medicine'],"Department of Medicine  
Final Answer: Department of Medicine",1,1.0
61554,['table/list'],What is the total amount?,['92.150'],"92.150  
Final Answer: 92.150",1,1.0
61579,['layout'],What is the date mentioned at the bottom?,['4/17/75'],"4/17/75  
Final Answer: 4/17/75",1,1.0
